"","datetime","temp","pressure","par","h2o","co2"
"1",2016-08-12 09:05:29,20.611,62.81,5.5,23.6,363.2
"2",2016-08-12 09:05:30,20.611,62.81,5.14,23.6,364.5
"3",2016-08-12 09:05:31,20.611,62.81,5.14,23.6,365.4
"4",2016-08-12 09:05:32,20.611,62.81,5.38,23.6,366.5
"5",2016-08-12 09:05:33,20.611,62.81,5.5,23.6,368.1
"6",2016-08-12 09:05:34,20.611,62.81,5.02,23.6,369.6
"7",2016-08-12 09:05:35,20.611,62.81,5.14,23.6,370.7
"8",2016-08-12 09:05:36,20.611,62.81,5.38,23.6,371.4
"9",2016-08-12 09:05:37,20.611,62.81,5.26,23.6,372.4
"10",2016-08-12 09:05:38,20.611,62.81,5.5,23.5,373.2
"11",2016-08-12 09:05:39,20.611,62.81,5.14,23.6,374.9
"12",2016-08-12 09:05:40,20.611,62.81,5.14,23.5,375.1
"13",2016-08-12 09:05:41,20.611,62.81,5.14,23.6,378.5
"14",2016-08-12 09:05:42,20.611,62.81,5.02,23.5,379.7
"15",2016-08-12 09:05:43,20.611,62.81,5.14,23.5,379.9
"16",2016-08-12 09:05:44,20.611,62.81,5.26,23.5,381.4
"17",2016-08-12 09:05:45,20.611,62.81,5.26,23.4,382.5
"18",2016-08-12 09:05:46,20.611,62.81,5.38,23.4,385.5
"19",2016-08-12 09:05:47,20.611,62.81,5.26,23.4,384.5
"20",2016-08-12 09:05:48,20.611,62.81,4.78,23.4,387.3
"21",2016-08-12 09:05:49,20.611,62.81,5.14,23.3,386.8
"22",2016-08-12 09:05:50,20.611,62.81,5.14,23.3,388.1
"23",2016-08-12 09:05:51,20.611,62.81,5.14,23.3,388.3
"24",2016-08-12 09:05:52,20.611,62.81,5.14,23.3,391.2
"25",2016-08-12 09:05:53,20.611,62.81,5.26,23.3,391.7
"26",2016-08-12 09:05:54,20.611,62.81,5.26,23.3,391.7
"27",2016-08-12 09:05:55,20.611,62.81,5.26,23.3,393
"28",2016-08-12 09:05:56,20.611,62.81,4.9,23.4,392.6
"29",2016-08-12 09:05:57,20.611,62.81,5.38,23.4,395.7
"30",2016-08-12 09:05:58,20.611,62.81,5.38,23.4,396.3
"31",2016-08-12 09:05:59,20.611,62.81,5.14,23.4,396.9
"32",2016-08-12 09:06:00,20.611,62.81,5.26,23.4,397.5
"33",2016-08-12 09:06:01,20.611,62.81,5.62,23.4,399.9
"34",2016-08-12 09:06:02,20.611,62.81,4.9,23.3,397.7
"35",2016-08-12 09:06:03,20.611,62.81,5.14,23.3,400.1
"36",2016-08-12 09:06:04,20.611,62.81,5.26,23.3,402.8
"37",2016-08-12 09:06:05,20.611,62.81,5.26,23.3,401.5
"38",2016-08-12 09:06:06,20.611,62.81,5.14,23.3,404
"39",2016-08-12 09:06:07,20.611,62.81,5.38,23.3,403.5
"40",2016-08-12 09:06:08,20.611,62.81,5.26,23.2,405.2
"41",2016-08-12 09:06:09,20.611,62.81,5.5,23.2,405.6
