"","datetime","temp","pressure","par","h2o","co2"
"1",2016-08-11 16:08:32,19.061,65.65,0.72,27.8,375.9
"2",2016-08-11 16:08:33,19.061,65.65,0.84,27.8,374.7
"3",2016-08-11 16:08:34,19.061,65.65,0.48,27.8,376.8
"4",2016-08-11 16:08:35,19.061,65.65,0.6,27.8,376.5
"5",2016-08-11 16:08:36,19.061,65.65,1.08,27.7,378.1
"6",2016-08-11 16:08:37,19.061,65.65,0.48,27.8,377.6
"7",2016-08-11 16:08:38,19.061,65.65,0.6,27.8,379.9
"8",2016-08-11 16:08:39,19.061,65.65,0.48,27.8,381.9
"9",2016-08-11 16:08:40,19.061,65.65,0.6,27.7,380
"10",2016-08-11 16:08:41,19.061,65.65,0.72,27.8,382.1
"11",2016-08-11 16:08:42,19.061,65.65,0.36,27.7,380.8
"12",2016-08-11 16:08:43,19.061,65.65,0.6,27.7,382.2
"13",2016-08-11 16:08:44,19.061,65.65,0.6,27.7,382.9
"14",2016-08-11 16:08:45,19.061,65.65,0.36,27.6,381
"15",2016-08-11 16:08:46,19.061,65.65,0.36,27.7,382
"16",2016-08-11 16:08:47,19.061,65.65,0.36,27.7,383.4
"17",2016-08-11 16:08:48,19.061,65.65,0.84,27.6,382.4
"18",2016-08-11 16:08:49,19.061,65.65,0,27.7,384.5
"19",2016-08-11 16:08:50,19.061,65.65,0.6,27.6,383.8
"20",2016-08-11 16:08:51,19.061,65.65,0.36,27.7,383.7
"21",2016-08-11 16:08:52,19.061,65.65,0.6,27.7,385.3
"22",2016-08-11 16:08:53,19.061,65.65,0.36,27.7,384.6
"23",2016-08-11 16:08:54,19.061,65.67,0.36,27.6,385.1
"24",2016-08-11 16:08:55,19.061,65.67,0.36,27.7,385.8
"25",2016-08-11 16:08:56,19.061,65.67,0.48,27.7,387.4
"26",2016-08-11 16:08:57,19.061,65.67,0.48,27.7,387.8
"27",2016-08-11 16:08:58,19.061,65.67,0.36,27.6,386.2
"28",2016-08-11 16:08:59,19.061,65.67,1.79,27.7,386.9
"29",2016-08-11 16:09:00,19.061,65.67,1.79,27.7,389.3
"30",2016-08-11 16:09:01,19.061,65.67,1.91,27.6,388
"31",2016-08-11 16:09:02,19.061,65.67,1.79,27.6,389
"32",2016-08-11 16:09:03,19.061,65.67,1.91,27.6,389.4
"33",2016-08-11 16:09:04,19.061,65.67,2.39,27.6,390.4
"34",2016-08-11 16:09:05,19.061,65.67,2.03,27.6,389.9
"35",2016-08-11 16:09:06,19.061,65.67,1.79,27.7,390.8
"36",2016-08-11 16:09:07,19.061,65.67,1.43,27.7,391.2
"37",2016-08-11 16:09:08,19.061,65.67,1.79,27.6,391
"38",2016-08-11 16:09:09,19.061,65.67,1.79,27.6,390.2
"39",2016-08-11 16:09:10,19.061,65.67,1.79,27.6,392.3
"40",2016-08-11 16:09:11,19.061,65.67,1.79,27.6,392.7
"41",2016-08-11 16:09:12,19.061,65.67,1.67,27.6,391.8
"42",2016-08-11 16:09:13,19.061,65.67,1.55,27.6,391.7
"43",2016-08-11 16:09:14,19.061,65.67,1.67,27.5,392.3
"44",2016-08-11 16:09:15,19.061,65.67,1.67,27.5,391.7
"45",2016-08-11 16:09:16,19.061,65.67,1.55,27.6,391.3
"46",2016-08-11 16:09:17,19.061,65.67,1.91,27.6,392.4
"47",2016-08-11 16:09:18,19.061,65.67,1.91,27.6,392.6
"48",2016-08-11 16:09:19,19.061,65.67,1.91,27.6,391.2
"49",2016-08-11 16:09:20,19.061,65.67,1.91,27.5,392
