"","datetime","temp","pressure","par","h2o","co2"
"1",2016-08-12 09:49:12,22.112,62.81,1451.03,20.008,475.11
"2",2016-08-12 09:49:13,22.112,62.81,1452.71,20.005,476.69
"3",2016-08-12 09:49:14,22.112,62.81,1453.31,19.998,478.22
"4",2016-08-12 09:49:15,22.112,62.81,1449.72,19.998,479.48
"5",2016-08-12 09:49:16,22.112,62.81,1453.43,19.996,480.76
"6",2016-08-12 09:49:17,22.112,62.81,1447.21,20.002,481.27
"7",2016-08-12 09:49:18,22.112,62.81,1451.27,19.999,482.48
"8",2016-08-12 09:49:19,22.613,62.81,1445.54,20.009,483.97
"9",2016-08-12 09:49:20,22.613,62.81,1451.39,20.009,485.16
"10",2016-08-12 09:49:21,22.613,62.82,1447.69,20.009,486.88
"11",2016-08-12 09:49:22,22.613,62.82,1450.92,20.007,487.92
"12",2016-08-12 09:49:23,22.613,62.81,1451.99,20.001,489.04
"13",2016-08-12 09:49:24,22.613,62.81,1453.78,20.004,490.35
"14",2016-08-12 09:49:25,22.613,62.81,1450.44,20.001,491.34
"15",2016-08-12 09:49:26,22.613,62.81,1449.72,20.003,492.87
"16",2016-08-12 09:49:27,22.613,62.81,1450.2,20.007,494.28
"17",2016-08-12 09:49:28,22.613,62.81,1449.84,20.008,495.86
"18",2016-08-12 09:49:29,22.613,62.81,1450.44,20.006,497.34
"19",2016-08-12 09:49:30,22.613,62.81,1449.96,20.004,498.47
"20",2016-08-12 09:49:31,22.613,62.81,1450.44,20.004,499.72
"21",2016-08-12 09:49:32,22.613,62.8,1450.2,20.002,500.58
"22",2016-08-12 09:49:33,22.613,62.8,1450.2,20.006,501.92
"23",2016-08-12 09:49:34,22.613,62.8,1450.32,20.004,503.21
"24",2016-08-12 09:49:35,22.613,62.81,1450.44,20.003,504.65
"25",2016-08-12 09:49:36,22.613,62.82,1451.51,19.998,505.86
"26",2016-08-12 09:49:37,22.613,62.81,1451.39,20.002,507.02
"27",2016-08-12 09:49:38,22.613,62.81,1450.56,19.997,508.15
"28",2016-08-12 09:49:39,22.613,62.8,1450.32,19.995,508.66
"29",2016-08-12 09:49:40,22.613,62.8,1450.8,19.991,509.95
"30",2016-08-12 09:49:41,22.613,62.8,1451.87,19.984,511.14
"31",2016-08-12 09:49:42,22.613,62.81,1450.8,19.985,512.08
"32",2016-08-12 09:49:43,22.613,62.82,1450.44,19.981,513.44
"33",2016-08-12 09:49:44,22.613,62.82,1448.76,19.971,514.42
"34",2016-08-12 09:49:45,22.613,62.81,1451.15,19.971,515.66
"35",2016-08-12 09:49:46,22.613,62.8,1447.69,19.962,517.05
"36",2016-08-12 09:49:47,22.613,62.79,1452.35,19.963,518.22
"37",2016-08-12 09:49:48,22.613,62.8,1452.23,19.965,519.65
"38",2016-08-12 09:49:49,22.613,62.82,1449.96,19.954,520.67
"39",2016-08-12 09:49:50,22.613,62.82,1456.17,19.955,522.02
"40",2016-08-12 09:49:51,22.613,62.81,1452.83,19.946,523.41
"41",2016-08-12 09:49:52,22.613,62.81,1451.99,19.937,524.52
"42",2016-08-12 09:49:53,22.613,62.81,1450.68,19.941,525.92
"43",2016-08-12 09:49:54,22.613,62.8,1450.92,19.935,526.86
"44",2016-08-12 09:49:55,22.613,62.8,1454.86,19.932,527.9
"45",2016-08-12 09:49:56,22.613,62.8,1453.66,19.939,529
"46",2016-08-12 09:49:57,22.613,62.8,1453.66,19.937,529.9
"47",2016-08-12 09:49:58,22.613,62.8,1453.66,19.942,530.94
"48",2016-08-12 09:49:59,22.613,62.8,1453.66,19.941,531.86
"49",2016-08-12 09:50:00,22.613,62.8,1453.66,19.94,532.86
"50",2016-08-12 09:50:01,22.613,62.8,1453.66,19.945,533.3
"51",2016-08-12 09:50:02,22.613,62.8,1453.66,19.934,534.22
"52",2016-08-12 09:50:03,22.613,62.8,1453.66,19.94,535.49
"53",2016-08-12 09:50:04,22.613,62.8,1453.66,19.944,536.68
"54",2016-08-12 09:50:05,22.613,62.8,1453.66,19.937,538
"55",2016-08-12 09:50:06,22.613,62.8,1453.66,19.935,539.15
"56",2016-08-12 09:50:07,22.613,62.8,1453.66,19.929,539.99
"57",2016-08-12 09:50:08,22.613,62.8,1453.66,19.923,541.16
"58",2016-08-12 09:50:09,22.613,62.8,1453.66,19.925,542.19
"59",2016-08-12 09:50:10,22.613,62.8,1453.66,19.929,543.37
"60",2016-08-12 09:50:11,22.613,62.8,1453.66,19.925,544.5
"61",2016-08-12 09:50:12,22.613,62.8,1453.66,19.93,545.61
"62",2016-08-12 09:50:13,22.613,62.8,1453.66,19.925,546.5
"63",2016-08-12 09:50:14,22.613,62.8,1453.66,19.927,547.58
"64",2016-08-12 09:50:15,22.613,62.8,1453.66,19.936,548.67
"65",2016-08-12 09:50:16,22.613,62.8,1453.66,19.939,549.57
"66",2016-08-12 09:50:17,22.613,62.8,1453.66,19.942,550.8
"67",2016-08-12 09:50:18,22.613,62.8,1453.66,19.938,551.73
"68",2016-08-12 09:50:19,22.613,62.8,1453.66,19.934,552.86
"69",2016-08-12 09:50:20,22.613,62.8,1453.66,19.931,553.97
"70",2016-08-12 09:50:21,22.613,62.8,1453.66,19.938,554.87
"71",2016-08-12 09:50:22,22.613,62.8,1453.66,19.941,555.27
"72",2016-08-12 09:50:23,22.613,62.8,1453.66,19.942,556.09
"73",2016-08-12 09:50:24,23.113,62.81,8.37,19.946,557.04
"74",2016-08-12 09:50:25,23.113,62.81,8.37,19.951,558.07
"75",2016-08-12 09:50:26,23.113,62.81,8.37,19.955,559.44
"76",2016-08-12 09:50:27,23.113,62.81,8.37,19.962,560.71
"77",2016-08-12 09:50:28,23.113,62.81,8.37,19.965,561.97
"78",2016-08-12 09:50:29,23.113,62.81,8.37,19.966,563.01
"79",2016-08-12 09:50:30,23.113,62.81,8.37,19.961,564
"80",2016-08-12 09:50:31,23.113,62.81,8.37,19.962,564.82
"81",2016-08-12 09:50:32,23.113,62.81,8.37,19.963,565.76
"82",2016-08-12 09:50:33,23.113,62.81,8.37,19.964,566.73
"83",2016-08-12 09:50:34,23.113,62.81,8.37,19.971,567.68
"84",2016-08-12 09:50:35,23.113,62.81,8.37,19.969,568.82
"85",2016-08-12 09:50:36,23.113,62.81,8.37,19.969,569.84
"86",2016-08-12 09:50:37,23.113,62.81,8.37,19.978,570.84
"87",2016-08-12 09:50:38,23.113,62.81,8.37,19.974,571.84
"88",2016-08-12 09:50:39,23.113,62.81,8.37,19.982,572.79
"89",2016-08-12 09:50:40,23.113,62.81,8.37,19.989,574.04
"90",2016-08-12 09:50:41,23.113,62.81,8.37,19.992,575.16
