"","datetime","temp","pressure","par","h2o","co2"
"1",2016-08-11 17:02:23,22.112,65.68,1195.11,29.354,425.8
"2",2016-08-11 17:02:24,22.112,65.68,1195.11,29.349,426.18
"3",2016-08-11 17:02:25,22.112,65.68,1195.11,29.345,426.25
"4",2016-08-11 17:02:26,22.112,65.68,1195.11,29.342,426.24
"5",2016-08-11 17:02:27,22.112,65.68,1195.11,29.327,426.11
"6",2016-08-11 17:02:28,22.112,65.68,1195.11,29.321,426.04
"7",2016-08-11 17:02:29,22.112,65.68,1195.11,29.318,426.09
"8",2016-08-11 17:02:30,22.112,65.68,1195.11,29.308,426.21
"9",2016-08-11 17:02:31,22.112,65.68,1195.11,29.303,426.33
"10",2016-08-11 17:02:32,22.112,65.68,1195.11,29.287,426.4
"11",2016-08-11 17:02:33,22.112,65.68,1195.11,29.278,426.43
"12",2016-08-11 17:02:34,22.112,65.68,1195.11,29.27,426.34
"13",2016-08-11 17:02:35,22.112,65.68,1195.11,29.265,426.28
"14",2016-08-11 17:02:36,22.112,65.68,1195.11,29.263,426.43
"15",2016-08-11 17:02:37,22.112,65.68,1195.11,29.254,426.47
"16",2016-08-11 17:02:38,22.112,65.68,1195.11,29.251,426.47
"17",2016-08-11 17:02:39,22.112,65.68,1195.11,29.243,426.58
"18",2016-08-11 17:02:40,22.112,65.68,1195.11,29.23,426.52
"19",2016-08-11 17:02:41,22.112,65.68,1195.11,29.221,426.41
"20",2016-08-11 17:02:42,22.112,65.68,1195.11,29.205,426.53
"21",2016-08-11 17:02:43,22.112,65.68,1195.11,29.194,426.56
"22",2016-08-11 17:02:44,22.112,65.68,1195.11,29.184,426.62
"23",2016-08-11 17:02:45,22.112,65.68,1195.11,29.173,426.48
"24",2016-08-11 17:02:46,22.112,65.68,1195.11,29.164,426.51
"25",2016-08-11 17:02:47,22.112,65.68,1195.11,29.149,426.52
"26",2016-08-11 17:02:48,22.112,65.68,1195.11,29.131,426.3
"27",2016-08-11 17:02:49,22.112,65.68,1195.11,29.11,426.47
"28",2016-08-11 17:02:50,22.112,65.68,1195.11,29.098,426.36
"29",2016-08-11 17:02:51,22.112,65.68,1195.11,29.089,426.25
"30",2016-08-11 17:02:52,22.112,65.68,1195.11,29.077,426.38
"31",2016-08-11 17:02:53,22.112,65.68,1195.11,29.065,426.16
"32",2016-08-11 17:02:54,22.112,65.68,1195.11,29.051,426.23
"33",2016-08-11 17:02:55,22.112,65.68,1195.11,29.036,426.22
"34",2016-08-11 17:02:56,22.112,65.68,1195.11,29.022,426.22
"35",2016-08-11 17:02:57,22.112,65.68,1195.11,29.008,426.31
"36",2016-08-11 17:02:58,22.112,65.68,1195.11,28.999,426.09
"37",2016-08-11 17:02:59,22.112,65.68,1195.11,28.984,426.2
"38",2016-08-11 17:03:00,22.112,65.68,1195.11,28.981,426.31
"39",2016-08-11 17:03:01,22.112,65.68,1195.11,28.963,426.01
"40",2016-08-11 17:03:02,22.112,65.68,1195.11,28.948,426.09
"41",2016-08-11 17:03:03,22.112,65.68,1195.11,28.927,426.12
"42",2016-08-11 17:03:04,22.112,65.68,1195.11,28.899,425.96
"43",2016-08-11 17:03:05,22.112,65.68,1195.11,28.879,426.11
"44",2016-08-11 17:03:06,22.112,65.68,1195.11,28.855,426.28
"45",2016-08-11 17:03:07,22.112,65.68,1195.11,28.837,426.42
"46",2016-08-11 17:03:08,22.112,65.68,1195.11,28.816,426.68
"47",2016-08-11 17:03:09,22.112,65.68,1195.11,28.79,426.72
"48",2016-08-11 17:03:10,22.112,65.68,1195.11,28.773,426.51
"49",2016-08-11 17:03:11,22.112,65.68,1195.11,28.753,426.4
"50",2016-08-11 17:03:12,22.112,65.68,1195.11,28.745,426.27
