"","datetime","temp","pressure","par","h2o","co2"
"1",2016-08-10 12:37:00,25.113,69.05,2765.2,30.4,353.9
"2",2016-08-10 12:37:01,25.113,69.04,2763.29,30.4,348.9
"3",2016-08-10 12:37:02,25.113,69.04,2764.48,30.5,348.1
"4",2016-08-10 12:37:03,25.113,69.04,2760.42,30.5,346.8
"5",2016-08-10 12:37:04,25.113,69.04,2754.08,30.4,345.5
"6",2016-08-10 12:37:05,25.113,69.05,2748.94,30.6,347
"7",2016-08-10 12:37:06,25.113,69.05,2744.04,30.5,344.9
"8",2016-08-10 12:37:07,25.113,69.04,2738.9,30.5,346.9
"9",2016-08-10 12:37:08,25.113,69.04,2733.52,30.5,344.3
"10",2016-08-10 12:37:09,25.113,69.04,2734.72,30.6,344.7
"11",2016-08-10 12:37:10,25.113,69.04,2736.99,30.6,344
"12",2016-08-10 12:37:11,25.113,69.05,2736.99,30.7,344.5
"13",2016-08-10 12:37:12,25.113,69.06,2730.78,30.7,341.9
"14",2016-08-10 12:37:13,25.113,69.05,2725.99,30.7,343.4
"15",2016-08-10 12:37:14,25.613,69.04,2722.41,30.7,341.9
"16",2016-08-10 12:37:15,25.613,69.04,2730.42,30.9,343.2
"17",2016-08-10 12:37:16,25.613,69.04,2706.15,30.9,342.2
"18",2016-08-10 12:37:17,25.613,69.05,2715.48,30.9,340.3
"19",2016-08-10 12:37:18,25.613,69.05,2700.41,31,342.5
"20",2016-08-10 12:37:19,25.613,69.05,2698.62,31,339.9
"21",2016-08-10 12:37:20,25.613,69.05,2694.56,31.1,340.4
"22",2016-08-10 12:37:21,25.613,69.05,2683.08,31,340.5
"23",2016-08-10 12:37:22,25.613,69.03,2668.26,31.1,341.4
"24",2016-08-10 12:37:23,25.613,69.04,2656.54,31.1,338.6
"25",2016-08-10 12:37:24,25.613,69.04,2643.75,31.2,340.2
"26",2016-08-10 12:37:25,25.613,69.04,2624.75,31.2,341.2
"27",2016-08-10 12:37:26,25.613,69.04,2612.08,31.3,340.7
"28",2016-08-10 12:37:27,25.613,69.04,2599.29,31.2,338.4
"29",2016-08-10 12:37:28,25.613,69.04,2582.67,31.3,340.3
"30",2016-08-10 12:37:29,25.613,69.04,2565.7,31.3,339.3
"31",2016-08-10 12:37:30,25.613,69.04,2556.73,31.4,339.3
"32",2016-08-10 12:37:31,25.613,69.04,2547.41,31.3,338.6
"33",2016-08-10 12:37:32,25.613,69.04,2546.21,31.3,339.8
"34",2016-08-10 12:37:33,25.613,69.04,2543.23,31.4,338.8
"35",2016-08-10 12:37:34,25.613,69.04,2548.72,31.3,339
"36",2016-08-10 12:37:35,25.613,69.04,2547.53,31.4,340.7
"37",2016-08-10 12:37:36,25.613,69.04,2555.78,31.4,341.2
"38",2016-08-10 12:37:37,25.613,69.04,2559.96,31.4,341.1
"39",2016-08-10 12:37:38,25.613,69.04,2567.25,31.3,339
"40",2016-08-10 12:37:39,25.613,69.04,2584.35,31.4,341.7
"41",2016-08-10 12:37:40,25.613,69.04,2600.24,31.3,340.2
"42",2016-08-10 12:37:41,25.613,69.04,2614.71,31.4,339.6
"43",2016-08-10 12:37:42,25.613,69.04,2635.63,31.3,337.5
"44",2016-08-10 12:37:43,25.613,69.04,2654.03,31.2,339.2
"45",2016-08-10 12:37:44,25.613,69.04,2671.49,31.2,338.9
"46",2016-08-10 12:37:45,25.613,69.04,2688.1,31.1,338.1
"47",2016-08-10 12:37:46,25.613,69.04,2701.25,31.1,336.7
"48",2016-08-10 12:37:47,25.613,69.04,2711.65,31,338.2
"49",2016-08-10 12:37:48,25.613,69.04,2725.76,30.9,336.3
