"","datetime","temp","pressure","par","h2o","co2"
"1",2016-08-13 12:02:34,20.611,60.86,3.83,26.252,382.55
"2",2016-08-13 12:02:35,20.611,60.86,3.83,26.258,382.38
"3",2016-08-13 12:02:36,20.611,60.85,3.71,26.275,382.01
"4",2016-08-13 12:02:37,20.611,60.85,3.83,26.273,381.95
"5",2016-08-13 12:02:38,20.611,60.86,3.83,26.274,381.7
"6",2016-08-13 12:02:39,20.611,60.86,3.83,26.269,381.44
"7",2016-08-13 12:02:40,20.611,60.86,4.18,26.267,381.18
"8",2016-08-13 12:02:41,20.611,60.86,3.83,26.268,380.95
"9",2016-08-13 12:02:42,20.611,60.86,3.71,26.276,381.01
"10",2016-08-13 12:02:43,20.611,60.85,3.71,26.291,381.13
"11",2016-08-13 12:02:44,20.611,60.85,3.83,26.29,381.32
"12",2016-08-13 12:02:45,20.611,60.86,3.94,26.291,381.42
"13",2016-08-13 12:02:46,20.611,60.86,4.3,26.296,381.37
"14",2016-08-13 12:02:47,20.611,60.86,3.94,26.29,381.58
"15",2016-08-13 12:02:48,20.611,60.86,4.18,26.285,381.44
"16",2016-08-13 12:02:49,20.611,60.86,3.94,26.294,380.88
"17",2016-08-13 12:02:50,20.611,60.85,4.18,26.299,380.72
"18",2016-08-13 12:02:51,20.611,60.85,4.66,26.302,380.51
"19",2016-08-13 12:02:52,20.611,60.85,3.71,26.31,380.49
"20",2016-08-13 12:02:53,20.611,60.85,5.02,26.304,380.43
"21",2016-08-13 12:02:54,20.611,60.85,3.83,26.299,380.14
"22",2016-08-13 12:02:55,20.611,60.86,4.3,26.3,379.78
"23",2016-08-13 12:02:56,20.611,60.86,4.3,26.3,379.38
"24",2016-08-13 12:02:57,20.611,60.85,4.66,26.301,379.34
"25",2016-08-13 12:02:58,20.611,60.85,5.38,26.298,379.19
"26",2016-08-13 12:02:59,20.611,60.85,5.62,26.295,379.06
"27",2016-08-13 12:03:00,20.611,60.85,5.26,26.283,378.97
"28",2016-08-13 12:03:01,20.611,60.85,5.5,26.285,378.81
"29",2016-08-13 12:03:02,20.611,60.85,5.86,26.286,379.04
"30",2016-08-13 12:03:03,20.611,60.86,6.22,26.285,378.93
"31",2016-08-13 12:03:04,20.611,60.86,6.34,26.29,379
"32",2016-08-13 12:03:05,20.611,60.85,6.34,26.295,378.92
"33",2016-08-13 12:03:06,20.611,60.84,7.05,26.293,378.67
"34",2016-08-13 12:03:07,20.611,60.84,7.41,26.305,378.44
"35",2016-08-13 12:03:08,20.611,60.84,7.77,26.313,378.4
"36",2016-08-13 12:03:09,20.611,60.85,8.25,26.313,378.48
"37",2016-08-13 12:03:10,20.611,60.86,8.49,26.324,378.34
"38",2016-08-13 12:03:11,20.611,60.86,8.61,26.333,378.16
"39",2016-08-13 12:03:12,20.611,60.86,8.13,26.335,378.47
"40",2016-08-13 12:03:13,20.611,60.85,7.89,26.344,378.17
"41",2016-08-13 12:03:14,20.611,60.86,8.37,26.344,378.29
"42",2016-08-13 12:03:15,20.611,60.86,7.29,26.344,378.29
"43",2016-08-13 12:03:16,20.611,60.86,7.53,26.352,377.93
"44",2016-08-13 12:03:17,20.611,60.86,7.17,26.356,377.66
"45",2016-08-13 12:03:18,20.611,60.86,7.53,26.368,377.42
"46",2016-08-13 12:03:19,20.611,60.85,7.77,26.384,377.15
"47",2016-08-13 12:03:20,20.611,60.85,8.01,26.395,376.85
"48",2016-08-13 12:03:21,20.611,60.85,7.77,26.412,376.83
"49",2016-08-13 12:03:22,20.611,60.85,8.73,26.422,376.6
"50",2016-08-13 12:03:23,20.611,60.85,8.73,26.438,376.33
"51",2016-08-13 12:03:24,20.611,60.85,9.2,26.448,376.17
"52",2016-08-13 12:03:25,20.611,60.86,9.56,26.463,375.82
"53",2016-08-13 12:03:26,20.611,60.85,8.97,26.481,375.51
"54",2016-08-13 12:03:27,20.611,60.85,9.56,26.487,375.19
"55",2016-08-13 12:03:28,20.611,60.85,9.08,26.497,374.72
"56",2016-08-13 12:03:29,20.611,60.85,9.32,26.502,374.51
"57",2016-08-13 12:03:30,20.611,60.85,9.8,26.519,374.16
"58",2016-08-13 12:03:31,20.611,60.85,9.8,26.536,373.7
"59",2016-08-13 12:03:32,20.611,60.86,10.4,26.55,373.34
"60",2016-08-13 12:03:33,20.611,60.86,10.76,26.567,373.01
"61",2016-08-13 12:03:34,20.611,60.86,10.16,26.574,372.4
"62",2016-08-13 12:03:35,20.611,60.85,9.92,26.586,372.19
"63",2016-08-13 12:03:36,20.611,60.85,9.56,26.594,371.7
"64",2016-08-13 12:03:37,20.611,60.86,8.73,26.601,371.07
"65",2016-08-13 12:03:38,20.611,60.86,8.73,26.615,370.58
"66",2016-08-13 12:03:39,20.611,60.86,9.08,26.627,369.52
"67",2016-08-13 12:03:40,20.611,60.86,9.08,26.647,368.76
"68",2016-08-13 12:03:41,20.611,60.86,9.44,26.667,368.24
"69",2016-08-13 12:03:42,20.611,60.85,10.52,26.689,367.59
"70",2016-08-13 12:03:43,20.611,60.85,11.12,26.713,367
"71",2016-08-13 12:03:44,20.611,60.85,11.59,26.734,366.35
"72",2016-08-13 12:03:45,20.611,60.86,10.76,26.758,365.9
"73",2016-08-13 12:03:46,20.611,60.85,10.52,26.781,365.17
"74",2016-08-13 12:03:47,20.611,60.85,10.4,26.805,364.68
"75",2016-08-13 12:03:48,20.611,60.85,10.16,26.83,364.07
"76",2016-08-13 12:03:49,20.611,60.85,9.68,26.856,363.22
"77",2016-08-13 12:03:50,20.611,60.85,9.68,26.872,362.85
"78",2016-08-13 12:03:51,20.611,60.85,9.56,26.882,362.63
"79",2016-08-13 12:03:52,20.611,60.85,9.44,26.9,362.07
"80",2016-08-13 12:03:53,20.611,60.86,9.68,26.921,361.35
"81",2016-08-13 12:03:54,20.611,60.86,10.76,26.941,360.65
"82",2016-08-13 12:03:55,20.611,60.86,10.88,26.956,359.93
"83",2016-08-13 12:03:56,20.611,60.86,10.28,26.977,359.18
"84",2016-08-13 12:03:57,20.611,60.85,9.8,26.993,358.66
"85",2016-08-13 12:03:58,20.611,60.85,9.8,27.024,357.83
"86",2016-08-13 12:03:59,20.611,60.85,9.56,27.051,356.93
"87",2016-08-13 12:04:00,20.611,60.85,9.44,27.079,356.29
"88",2016-08-13 12:04:01,20.611,60.85,9.68,27.103,355.62
"89",2016-08-13 12:04:02,20.611,60.86,11,27.119,355.06
"90",2016-08-13 12:04:03,20.611,60.86,11.71,27.137,354.55
