"","datetime","temp","pressure","par","h2o","co2"
"1",2016-08-10 12:50:45,28.112,69.04,10.76,32.761,452.33
"2",2016-08-10 12:50:46,28.112,69.03,10.4,32.744,454.29
"3",2016-08-10 12:50:47,28.112,69.03,10.28,32.732,456.23
"4",2016-08-10 12:50:48,28.112,69.02,10.88,32.719,457.79
"5",2016-08-10 12:50:49,27.613,69.03,11.12,32.705,459.19
"6",2016-08-10 12:50:50,27.613,69.04,11.24,32.69,460.78
"7",2016-08-10 12:50:51,27.613,69.04,10.64,32.672,462.29
"8",2016-08-10 12:50:52,27.613,69.04,11.12,32.661,464.19
"9",2016-08-10 12:50:53,27.613,69.03,11,32.645,465.9
"10",2016-08-10 12:50:55,27.613,69.03,10.76,32.638,467.6
"11",2016-08-10 12:50:56,27.613,69.03,11.12,32.619,469.24
"12",2016-08-10 12:50:57,27.613,69.03,11,32.591,471.28
"13",2016-08-10 12:50:58,27.613,69.04,10.88,32.574,472.78
"14",2016-08-10 12:50:59,27.613,69.04,11.12,32.562,473.83
"15",2016-08-10 12:51:00,27.613,69.04,10.76,32.557,475.43
"16",2016-08-10 12:51:01,27.613,69.03,11,32.552,477.06
"17",2016-08-10 12:51:02,27.613,69.03,11.24,32.553,478.56
"18",2016-08-10 12:51:03,27.613,69.03,10.76,32.547,480.52
"19",2016-08-10 12:51:04,27.613,69.03,10.4,32.535,482.63
"20",2016-08-10 12:51:05,27.613,69.04,10.76,32.521,484.33
"21",2016-08-10 12:51:06,27.613,69.04,10.64,32.505,486.02
"22",2016-08-10 12:51:07,27.613,69.04,10.52,32.497,487.55
"23",2016-08-10 12:51:08,27.613,69.04,10.52,32.491,489.03
"24",2016-08-10 12:51:09,27.613,69.02,10.04,32.489,490.62
"25",2016-08-10 12:51:10,27.613,69.03,10.04,32.477,492.6
"26",2016-08-10 12:51:11,27.613,69.03,9.56,32.46,494
"27",2016-08-10 12:51:12,27.613,69.04,9.44,32.45,495.51
"28",2016-08-10 12:51:13,27.613,69.04,8.61,32.44,497.24
"29",2016-08-10 12:51:14,27.613,69.04,8.85,32.438,498.7
"30",2016-08-10 12:51:15,27.613,69.03,8.61,32.439,500.68
"31",2016-08-10 12:51:17,27.613,69.03,8.13,32.435,502.65
"32",2016-08-10 12:51:18,27.613,69.03,8.01,32.43,504.33
"33",2016-08-10 12:51:19,27.613,69.02,8.37,32.414,506.72
