"","datetime","temp","pressure","par","h2o","co2"
"1",2016-08-13 12:29:13,21.112,60.82,1313.81,27.846,402.1
"2",2016-08-13 12:29:14,21.112,60.83,1294.8,27.853,402.65
"3",2016-08-13 12:29:15,21.112,60.83,1294.8,27.857,402.92
"4",2016-08-13 12:29:16,21.112,60.83,1294.8,27.857,403.42
"5",2016-08-13 12:29:17,21.112,60.83,1294.8,27.855,403.76
"6",2016-08-13 12:29:18,21.112,60.83,1294.8,27.856,404.04
"7",2016-08-13 12:29:19,21.112,60.83,1294.8,27.853,404.18
"8",2016-08-13 12:29:20,21.112,60.83,1294.8,27.845,404.69
"9",2016-08-13 12:29:21,21.112,60.83,1294.8,27.845,405.13
"10",2016-08-13 12:29:22,21.112,60.83,1294.8,27.829,405.5
"11",2016-08-13 12:29:23,21.112,60.83,1294.8,27.821,405.94
"12",2016-08-13 12:29:24,21.112,60.83,1294.8,27.811,405.77
"13",2016-08-13 12:29:25,21.112,60.83,1294.8,27.789,406.11
"14",2016-08-13 12:29:26,21.112,60.83,1294.8,27.778,406.3
"15",2016-08-13 12:29:27,21.112,60.83,1294.8,27.761,406.62
"16",2016-08-13 12:29:28,21.112,60.83,1294.8,27.743,407.41
"17",2016-08-13 12:29:29,21.112,60.83,2.99,27.725,407.55
"18",2016-08-13 12:29:30,21.112,60.83,2.99,27.708,407.93
"19",2016-08-13 12:29:31,21.112,60.83,2.99,27.682,408.15
"20",2016-08-13 12:29:32,21.112,60.83,2.99,27.661,408.21
"21",2016-08-13 12:29:33,21.112,60.83,2.99,27.645,408.62
"22",2016-08-13 12:29:34,21.112,60.83,2.99,27.634,408.88
"23",2016-08-13 12:29:35,21.112,60.83,2.99,27.624,409.52
"24",2016-08-13 12:29:36,21.112,60.83,2.99,27.611,409.89
"25",2016-08-13 12:29:37,21.112,60.83,2.99,27.596,410.38
"26",2016-08-13 12:29:38,21.112,60.83,2.99,27.585,410.88
"27",2016-08-13 12:29:39,21.112,60.83,2.99,27.567,411.4
"28",2016-08-13 12:29:40,21.112,60.83,2.99,27.553,411.8
"29",2016-08-13 12:29:41,21.112,60.83,2.99,27.537,412.1
"30",2016-08-13 12:29:42,21.112,60.83,2.99,27.517,412.25
"31",2016-08-13 12:29:43,21.112,60.83,3.47,27.503,412.33
"32",2016-08-13 12:29:44,21.112,60.83,3.11,27.483,412.66
"33",2016-08-13 12:29:45,21.112,60.84,3.11,27.457,413.04
"34",2016-08-13 12:29:46,21.112,60.83,3.23,27.434,413.33
"35",2016-08-13 12:29:47,21.112,60.83,3.11,27.418,413.7
"36",2016-08-13 12:29:48,21.112,60.82,2.99,27.401,413.63
"37",2016-08-13 12:29:49,21.112,60.83,3.47,27.396,413.6
"38",2016-08-13 12:29:50,21.112,60.84,3.23,27.377,414.03
"39",2016-08-13 12:29:51,21.112,60.83,3.23,27.358,414.33
"40",2016-08-13 12:29:52,21.112,60.83,3.23,27.34,414.72
"41",2016-08-13 12:29:53,21.112,60.83,3.47,27.325,415.24
"42",2016-08-13 12:29:54,21.112,60.82,3.35,27.314,415.47
"43",2016-08-13 12:29:55,21.112,60.82,2.87,27.297,415.8
"44",2016-08-13 12:29:56,21.112,60.82,3.71,27.288,416.04
"45",2016-08-13 12:29:57,21.112,60.83,3.35,27.285,416.25
"46",2016-08-13 12:29:58,21.112,60.83,3.35,27.271,416.09
"47",2016-08-13 12:29:59,21.112,60.84,3.23,27.258,415.79
"48",2016-08-13 12:30:00,21.112,60.83,3.11,27.249,415.74
"49",2016-08-13 12:30:01,21.112,60.83,3.11,27.234,415.86
"50",2016-08-13 12:30:02,21.112,60.82,2.99,27.219,416.27
"51",2016-08-13 12:30:03,21.112,60.82,3.23,27.203,416.94
"52",2016-08-13 12:30:04,21.112,60.83,3.11,27.185,417.03
"53",2016-08-13 12:30:05,21.112,60.83,3.23,27.169,417.21
"54",2016-08-13 12:30:06,21.112,60.84,2.99,27.142,417.36
"55",2016-08-13 12:30:07,21.112,60.83,3.23,27.128,417.48
"56",2016-08-13 12:30:08,21.112,60.83,2.87,27.115,417.83
"57",2016-08-13 12:30:09,21.112,60.82,3.35,27.097,418.33
"58",2016-08-13 12:30:10,21.112,60.82,3.59,27.097,418.8
"59",2016-08-13 12:30:11,21.112,60.82,3.11,27.082,419.44
"60",2016-08-13 12:30:12,21.112,60.83,2.87,27.069,419.57
"61",2016-08-13 12:30:13,21.112,60.83,3.23,27.06,419.64
"62",2016-08-13 12:30:14,21.112,60.83,2.99,27.044,419.46
"63",2016-08-13 12:30:15,21.112,60.83,2.99,27.031,419.48
"64",2016-08-13 12:30:16,21.112,60.83,2.99,27.014,419.93
"65",2016-08-13 12:30:17,21.112,60.82,3.71,27.002,420.11
"66",2016-08-13 12:30:18,21.112,60.82,2.99,26.992,420.39
"67",2016-08-13 12:30:19,21.112,60.83,2.87,26.974,420.83
"68",2016-08-13 12:30:20,21.112,60.83,2.99,26.958,421.26
"69",2016-08-13 12:30:21,21.112,60.83,3.47,26.943,421.79
"70",2016-08-13 12:30:22,21.112,60.84,3.11,26.927,422.05
"71",2016-08-13 12:30:23,21.112,60.84,3.11,26.911,422.34
"72",2016-08-13 12:30:24,21.112,60.83,3.47,26.904,422.54
"73",2016-08-13 12:30:25,21.112,60.82,3.11,26.889,422.98
"74",2016-08-13 12:30:26,21.112,60.83,3.23,26.881,423.58
"75",2016-08-13 12:30:27,21.112,60.83,3.11,26.874,423.83
"76",2016-08-13 12:30:28,21.112,60.83,3.35,26.86,424.15
"77",2016-08-13 12:30:29,21.112,60.84,2.99,26.85,424.17
"78",2016-08-13 12:30:30,21.112,60.84,3.23,26.84,424.23
"79",2016-08-13 12:30:31,21.112,60.84,3.23,26.831,424.57
"80",2016-08-13 12:30:32,21.112,60.84,3.23,26.82,424.2
"81",2016-08-13 12:30:33,21.112,60.83,3.23,26.816,424.12
"82",2016-08-13 12:30:34,21.112,60.83,3.11,26.812,423.95
"83",2016-08-13 12:30:35,21.112,60.83,3.23,26.811,423.51
"84",2016-08-13 12:30:36,21.112,60.83,3.11,26.805,423.4
"85",2016-08-13 12:30:37,21.112,60.83,3.11,26.795,423.02
"86",2016-08-13 12:30:38,21.112,60.84,2.87,26.781,422.68
"87",2016-08-13 12:30:39,21.112,60.84,3.23,26.773,422.35
"88",2016-08-13 12:30:40,21.112,60.83,3.23,26.762,422.06
"89",2016-08-13 12:30:41,21.112,60.83,3.23,26.757,421.54
"90",2016-08-13 12:30:42,21.112,60.83,2.87,26.756,420.97
