"","datetime","temp","pressure","par","h2o","co2"
"1",2016-08-13 11:12:15,17.107,60.86,1.91,27.606,404.63
"2",2016-08-13 11:12:16,17.107,60.85,2.03,27.585,404.96
"3",2016-08-13 11:12:17,17.107,60.85,1.55,27.57,405.39
"4",2016-08-13 11:12:18,17.107,60.85,1.55,27.552,405.49
"5",2016-08-13 11:12:20,17.107,60.85,1.79,27.539,405.83
"6",2016-08-13 11:12:21,17.107,60.85,1.79,27.521,406.31
"7",2016-08-13 11:12:22,17.107,60.85,1.55,27.5,406.65
"8",2016-08-13 11:12:23,17.107,60.86,1.43,27.479,407.21
"9",2016-08-13 11:12:24,17.107,60.86,1.91,27.466,407.25
"10",2016-08-13 11:12:25,17.107,60.85,1.31,27.449,407.23
"11",2016-08-13 11:12:26,17.107,60.84,1.67,27.424,407.34
"12",2016-08-13 11:12:27,17.107,60.85,1.31,27.405,407.22
"13",2016-08-13 11:12:28,17.107,60.86,1.2,27.377,407.3
"14",2016-08-13 11:12:29,17.107,60.86,1.55,27.34,407.37
"15",2016-08-13 11:12:30,17.107,60.87,1.79,27.319,407.12
"16",2016-08-13 11:12:31,17.107,60.85,1.55,27.289,407.23
"17",2016-08-13 11:12:32,17.107,60.85,1.67,27.264,407.39
"18",2016-08-13 11:12:33,17.107,60.84,1.43,27.242,407.54
"19",2016-08-13 11:12:34,17.107,60.85,1.79,27.213,407.81
"20",2016-08-13 11:12:35,17.107,60.85,1.55,27.189,407.53
"21",2016-08-13 11:12:36,17.107,60.86,1.43,27.157,407.28
"22",2016-08-13 11:12:37,17.107,60.86,1.67,27.136,406.88
"23",2016-08-13 11:12:38,17.107,60.86,1.43,27.116,406.58
"24",2016-08-13 11:12:39,17.607,60.85,1.67,27.091,406.65
"25",2016-08-13 11:12:40,17.607,60.85,1.91,27.07,406.41
"26",2016-08-13 11:12:42,17.607,60.85,1.43,27.043,406.52
"27",2016-08-13 11:12:43,17.607,60.85,1.67,27.018,406.41
"28",2016-08-13 11:12:44,17.607,60.85,1.43,26.989,406.37
"29",2016-08-13 11:12:45,17.607,60.85,1.55,26.963,406.15
"30",2016-08-13 11:12:46,17.607,60.85,1.79,26.945,406.01
"31",2016-08-13 11:12:47,17.607,60.85,1.55,26.929,405.99
"32",2016-08-13 11:12:48,17.607,60.85,1.67,26.91,405.82
"33",2016-08-13 11:12:49,17.607,60.85,1.79,26.901,405.78
"34",2016-08-13 11:12:50,17.607,60.85,1.67,26.886,405.67
"35",2016-08-13 11:12:51,17.607,60.86,1.79,26.864,405.29
"36",2016-08-13 11:12:52,17.607,60.86,1.55,26.857,405.32
"37",2016-08-13 11:12:53,17.607,60.86,1.79,26.843,405.04
"38",2016-08-13 11:12:54,17.607,60.85,1.79,26.837,404.71
"39",2016-08-13 11:12:55,17.607,60.85,1.79,26.841,404.48
"40",2016-08-13 11:12:56,17.607,60.85,1.31,26.821,404.39
"41",2016-08-13 11:12:57,17.607,60.85,1.91,26.815,404.27
"42",2016-08-13 11:12:58,17.607,60.86,1.91,26.801,404.06
"43",2016-08-13 11:12:59,17.607,60.86,2.03,26.781,403.96
"44",2016-08-13 11:13:00,17.607,60.86,1.43,26.777,403.43
"45",2016-08-13 11:13:01,17.607,60.85,1.79,26.759,403.17
"46",2016-08-13 11:13:03,17.607,60.85,1.91,26.751,403.08
"47",2016-08-13 11:13:04,17.607,60.84,1.67,26.731,402.74
"48",2016-08-13 11:13:05,17.607,60.85,1.67,26.714,402.57
"49",2016-08-13 11:13:06,17.607,60.86,1.79,26.693,402.29
"50",2016-08-13 11:13:07,17.607,60.86,1.55,26.683,401.95
"51",2016-08-13 11:13:08,17.607,60.86,1.55,26.668,401.78
"52",2016-08-13 11:13:09,17.607,60.85,1.79,26.643,401.66
"53",2016-08-13 11:13:10,17.607,60.85,1.79,26.631,401.39
"54",2016-08-13 11:13:11,17.607,60.85,1.79,26.608,401
"55",2016-08-13 11:13:12,17.607,60.85,1.55,26.59,400.88
"56",2016-08-13 11:13:13,17.607,60.86,1.43,26.57,400.36
"57",2016-08-13 11:13:14,17.607,60.86,1.31,26.537,400.24
"58",2016-08-13 11:13:15,17.607,60.86,1.31,26.507,400.16
"59",2016-08-13 11:13:16,17.607,60.85,1.79,26.478,399.82
"60",2016-08-13 11:13:17,17.607,60.85,1.79,26.455,399.64
"61",2016-08-13 11:13:18,17.607,60.86,1.67,26.432,399.45
"62",2016-08-13 11:13:19,17.607,60.86,1.67,26.406,399.29
"63",2016-08-13 11:13:20,17.607,60.86,1.67,26.382,399.02
"64",2016-08-13 11:13:21,17.607,60.86,1.67,26.354,398.87
"65",2016-08-13 11:13:22,17.607,60.86,1.67,26.325,398.63
"66",2016-08-13 11:13:23,17.607,60.86,1.67,26.309,398.44
"67",2016-08-13 11:13:25,17.607,60.86,1.67,26.279,398.31
"68",2016-08-13 11:13:26,17.607,60.86,1.67,26.249,398.09
"69",2016-08-13 11:13:27,17.607,60.86,1.67,26.215,397.44
"70",2016-08-13 11:13:28,17.607,60.86,1.67,26.194,397.17
"71",2016-08-13 11:13:29,17.607,60.86,1.67,26.18,396.95
"72",2016-08-13 11:13:30,17.607,60.86,1.67,26.156,396.57
"73",2016-08-13 11:13:31,17.607,60.86,1.67,26.14,396.6
"74",2016-08-13 11:13:32,17.607,60.86,1.67,26.123,396.17
"75",2016-08-13 11:13:33,17.607,60.86,1.67,26.097,395.79
"76",2016-08-13 11:13:34,17.607,60.86,1.67,26.084,395.72
"77",2016-08-13 11:13:35,17.607,60.86,1.67,26.061,395.22
"78",2016-08-13 11:13:36,17.607,60.86,1.67,26.038,395.1
"79",2016-08-13 11:13:37,17.607,60.86,1.67,26.027,394.91
"80",2016-08-13 11:13:38,17.607,60.86,1.67,26.008,394.65
"81",2016-08-13 11:13:39,17.607,60.86,1.67,25.991,394.97
"82",2016-08-13 11:13:40,17.607,60.86,1.67,25.976,394.74
"83",2016-08-13 11:13:41,17.607,60.86,1.67,25.96,394.91
"84",2016-08-13 11:13:42,17.607,60.86,1.67,25.939,394.93
"85",2016-08-13 11:13:43,17.607,60.86,1.67,25.917,394.76
"86",2016-08-13 11:13:44,17.607,60.86,1.67,25.894,394.96
