"","datetime","temp","pressure","par","h2o","co2"
"1",2016-08-12 11:13:17,19.061,62.78,3.59,24.6,373.5
"2",2016-08-12 11:13:18,19.061,62.78,3.71,24.6,374.5
"3",2016-08-12 11:13:19,19.061,62.78,3.59,24.6,374.1
"4",2016-08-12 11:13:20,19.061,62.78,3.47,24.6,378.4
"5",2016-08-12 11:13:21,19.061,62.78,3.35,24.6,378.3
"6",2016-08-12 11:13:22,19.061,62.78,3.94,24.6,380.6
"7",2016-08-12 11:13:23,19.061,62.78,3.71,24.7,382.1
"8",2016-08-12 11:13:24,19.061,62.78,3.71,24.7,384.1
"9",2016-08-12 11:13:25,19.061,62.78,3.23,24.6,382.9
"10",2016-08-12 11:13:26,19.061,62.78,3.47,24.6,386.2
"11",2016-08-12 11:13:27,19.061,62.78,3.47,24.6,387.2
"12",2016-08-12 11:13:28,19.061,62.78,3.35,24.7,389.8
"13",2016-08-12 11:13:29,19.061,62.78,3.71,24.8,388.4
"14",2016-08-12 11:13:30,19.061,62.78,3.23,24.8,391.1
"15",2016-08-12 11:13:31,19.061,62.78,3.47,24.7,390.7
"16",2016-08-12 11:13:32,19.061,62.78,3.11,24.8,393.4
"17",2016-08-12 11:13:33,19.061,62.78,2.99,24.8,394.4
"18",2016-08-12 11:13:34,19.061,62.78,2.99,24.7,397.3
"19",2016-08-12 11:13:35,19.061,62.78,3.23,24.7,396.4
"20",2016-08-12 11:13:36,19.061,62.78,3.11,24.7,396.7
"21",2016-08-12 11:13:37,19.061,62.78,3.35,24.7,400.4
"22",2016-08-12 11:13:38,19.061,62.78,3.47,24.7,401.2
"23",2016-08-12 11:13:39,19.061,62.78,3.23,24.7,402.7
"24",2016-08-12 11:13:40,19.061,62.78,3.23,24.8,402
"25",2016-08-12 11:13:41,19.061,62.78,2.63,24.7,406.8
"26",2016-08-12 11:13:42,19.061,62.78,3.23,24.6,406
"27",2016-08-12 11:13:43,19.061,62.78,3.47,24.5,405.1
"28",2016-08-12 11:13:44,19.061,62.78,3.35,24.6,408.9
"29",2016-08-12 11:13:45,19.061,62.78,3.59,24.6,409.1
"30",2016-08-12 11:13:46,19.061,62.78,3.11,24.6,409.8
"31",2016-08-12 11:13:47,19.061,62.78,3.23,24.6,411.9
"32",2016-08-12 11:13:48,19.061,62.78,3.23,24.5,414
"33",2016-08-12 11:13:49,19.061,62.78,3.59,24.4,411.8
"34",2016-08-12 11:13:50,19.061,62.78,3.35,24.6,415.1
"35",2016-08-12 11:13:51,19.061,62.78,3.35,24.5,416.9
"36",2016-08-12 11:13:52,19.061,62.78,3.23,24.5,415.4
"37",2016-08-12 11:13:53,19.061,62.78,3.59,24.5,418.4
"38",2016-08-12 11:13:54,19.061,62.78,3.71,24.4,418.7
"39",2016-08-12 11:13:55,19.061,62.78,3.47,24.5,419.8
"40",2016-08-12 11:13:56,19.061,62.78,3.35,24.4,419.3
"41",2016-08-12 11:13:57,19.061,62.78,3.71,24.5,420.1
"42",2016-08-12 11:13:58,19.061,62.78,3.71,24.4,425.9
"43",2016-08-12 11:13:59,19.061,62.78,3.59,24.5,422.2
"44",2016-08-12 11:14:00,19.061,62.78,3.59,24.4,421
"45",2016-08-12 11:14:01,19.061,62.78,3.83,24.4,424.7
"46",2016-08-12 11:14:02,19.061,62.78,3.35,24.3,427.4
"47",2016-08-12 11:14:03,19.061,62.78,3.71,24.3,426.2
"48",2016-08-12 11:14:04,19.061,62.78,4.3,24.3,428
"49",2016-08-12 11:14:05,19.109,62.79,3.94,24.4,429.4
"50",2016-08-12 11:14:06,19.109,62.79,4.18,24.4,429.9
"51",2016-08-12 11:14:07,19.109,62.79,4.06,24.4,430.5
"52",2016-08-12 11:14:08,19.109,62.79,4.54,24.4,431.6
"53",2016-08-12 11:14:09,19.109,62.79,4.3,24.3,433.1
"54",2016-08-12 11:14:10,19.109,62.79,4.18,24.3,432.7
"55",2016-08-12 11:14:11,19.109,62.79,4.66,24.4,435.2
"56",2016-08-12 11:14:12,19.109,62.79,4.54,24.3,434.6
"57",2016-08-12 11:14:13,19.109,62.79,4.54,24.3,434.1
"58",2016-08-12 11:14:14,19.109,62.79,4.66,24.3,434.5
"59",2016-08-12 11:14:15,19.109,62.79,4.18,24.4,437.6
"60",2016-08-12 11:14:16,19.109,62.79,4.18,24.4,438.8
"61",2016-08-12 11:14:17,19.109,62.79,4.54,24.2,437.4
"62",2016-08-12 11:14:18,19.109,62.79,4.9,24.4,438.5
"63",2016-08-12 11:14:19,19.109,62.79,4.78,24.3,442.6
"64",2016-08-12 11:14:20,19.109,62.79,4.42,24.4,440.6
"65",2016-08-12 11:14:21,19.109,62.79,4.54,24.4,440.8
"66",2016-08-12 11:14:22,19.109,62.79,4.9,24.3,442.3
"67",2016-08-12 11:14:23,19.109,62.79,4.3,24.3,441.9
"68",2016-08-12 11:14:24,19.109,62.79,4.3,24.4,444.2
"69",2016-08-12 11:14:25,19.109,62.79,4.42,24.4,444.8
"70",2016-08-12 11:14:26,19.109,62.79,4.54,24.4,447.7
"71",2016-08-12 11:14:27,19.109,62.79,4.3,24.3,445.2
"72",2016-08-12 11:14:28,19.109,62.79,4.78,24.3,445.6
"73",2016-08-12 11:14:29,19.109,62.79,4.54,24.3,448.1
"74",2016-08-12 11:14:30,19.109,62.79,5.26,24.5,450.5
"75",2016-08-12 11:14:31,19.109,62.79,5.14,24.3,445.6
"76",2016-08-12 11:14:32,19.109,62.79,5.02,24.5,451.1
"77",2016-08-12 11:14:33,19.109,62.79,4.9,24.4,449.8
"78",2016-08-12 11:14:34,19.109,62.79,4.42,24.5,452.9
"79",2016-08-12 11:14:35,19.109,62.79,4.78,24.4,453.7
"80",2016-08-12 11:14:36,19.109,62.79,5.02,24.4,453
"81",2016-08-12 11:14:37,19.109,62.79,4.78,24.5,453.9
"82",2016-08-12 11:14:38,19.109,62.79,4.66,24.4,452
"83",2016-08-12 11:14:39,19.109,62.79,4.3,24.4,455.1
"84",2016-08-12 11:14:40,19.109,62.79,4.66,24.5,453.7
"85",2016-08-12 11:14:41,19.109,62.79,4.78,24.4,454.8
"86",2016-08-12 11:14:42,19.109,62.79,5.14,24.4,456
"87",2016-08-12 11:14:43,19.109,62.79,5.02,24.4,457.9
"88",2016-08-12 11:14:44,19.109,62.79,5.38,24.4,456.1
