"","datetime","temp","pressure","par","h2o","co2"
"1",2016-08-11 13:54:28,28.112,65.7,738.25,32.011,396.84
"2",2016-08-11 13:54:29,28.112,65.69,737.65,31.991,397.35
"3",2016-08-11 13:54:30,28.112,65.69,737.65,31.974,397.78
"4",2016-08-11 13:54:31,28.112,65.69,736.81,31.966,398.16
"5",2016-08-11 13:54:32,28.112,65.7,736.81,31.956,398.41
"6",2016-08-11 13:54:33,28.112,65.7,738.61,31.948,398.85
"7",2016-08-11 13:54:34,28.112,65.7,739.32,31.938,399.16
"8",2016-08-11 13:54:35,28.112,65.7,738.85,31.932,399.29
"9",2016-08-11 13:54:36,28.112,65.69,739.2,31.921,399.81
"10",2016-08-11 13:54:37,28.112,65.69,738.49,31.899,400.33
"11",2016-08-11 13:54:38,28.112,65.69,739.08,31.88,400.78
"12",2016-08-11 13:54:39,28.112,65.69,738.73,31.863,401.26
"13",2016-08-11 13:54:40,28.112,65.7,737.05,31.827,401.58
"14",2016-08-11 13:54:41,28.112,65.71,730.36,31.8,402.02
"15",2016-08-11 13:54:42,28.112,65.7,729.4,31.772,402.28
"16",2016-08-11 13:54:43,28.112,65.7,732.51,31.736,402.79
"17",2016-08-11 13:54:44,28.112,65.69,688.76,31.717,403.23
"18",2016-08-11 13:54:45,28.112,65.68,657.56,31.694,403.65
"19",2016-08-11 13:54:46,28.112,65.68,657.56,31.671,404.3
"20",2016-08-11 13:54:47,28.112,65.68,657.56,31.645,404.41
"21",2016-08-11 13:54:48,28.112,65.68,657.56,31.615,404.74
"22",2016-08-11 13:54:49,28.112,65.68,657.56,31.586,404.9
"23",2016-08-11 13:54:50,28.112,65.68,657.56,31.558,405.1
"24",2016-08-11 13:54:51,28.112,65.68,657.56,31.536,405.36
"25",2016-08-11 13:54:52,28.112,65.68,657.56,31.525,405.85
"26",2016-08-11 13:54:53,28.112,65.68,657.56,31.513,406.15
"27",2016-08-11 13:54:54,28.112,65.68,657.56,31.496,406.4
"28",2016-08-11 13:54:55,28.112,65.68,657.56,31.476,406.74
"29",2016-08-11 13:54:56,28.112,65.68,657.56,31.448,406.87
"30",2016-08-11 13:54:57,28.112,65.68,657.56,31.435,406.99
"31",2016-08-11 13:54:58,28.112,65.68,657.56,31.413,407.06
"32",2016-08-11 13:54:59,28.112,65.68,657.56,31.399,407.46
"33",2016-08-11 13:55:00,28.112,65.68,657.56,31.389,407.73
"34",2016-08-11 13:55:01,28.112,65.68,657.56,31.375,407.84
"35",2016-08-11 13:55:02,28.112,65.68,657.56,31.372,408.13
"36",2016-08-11 13:55:03,28.112,65.68,657.56,31.361,408.2
"37",2016-08-11 13:55:04,28.112,65.69,4.66,31.348,408.44
"38",2016-08-11 13:55:05,28.112,65.69,4.66,31.343,408.68
"39",2016-08-11 13:55:06,28.112,65.69,4.66,31.34,408.86
"40",2016-08-11 13:55:07,28.112,65.69,4.66,31.346,409.19
