"","datetime","temp","pressure","par","h2o","co2"
"1",2016-08-12 10:57:22,17.607,62.74,689.6,22.4,363.3
"2",2016-08-12 10:57:23,17.607,62.74,683.02,22.2,357.2
"3",2016-08-12 10:57:24,17.607,62.74,689.12,22.3,360.7
"4",2016-08-12 10:57:25,17.607,62.74,695.69,22.3,360.8
"5",2016-08-12 10:57:26,17.607,62.74,710.4,22.2,360.4
"6",2016-08-12 10:57:27,17.607,62.74,714.58,22.2,362.4
"7",2016-08-12 10:57:28,17.607,62.74,727.01,22.2,363.7
"8",2016-08-12 10:57:29,17.607,62.74,730.6,22.2,359
"9",2016-08-12 10:57:30,17.607,62.74,733.11,22.2,359.1
"10",2016-08-12 10:57:31,17.607,62.74,731.43,22.2,363
"11",2016-08-12 10:57:32,17.607,62.74,728.45,22.1,357.6
"12",2016-08-12 10:57:33,17.607,62.74,722.71,22.2,361.5
"13",2016-08-12 10:57:34,17.607,62.74,717.09,22.2,360.6
"14",2016-08-12 10:57:35,17.607,62.74,713.98,22.2,361.9
"15",2016-08-12 10:57:36,17.607,62.74,710.87,22.2,358.8
"16",2016-08-12 10:57:37,17.607,62.74,705.38,22.2,361.3
"17",2016-08-12 10:57:38,17.607,62.74,701.67,22.1,359.3
"18",2016-08-12 10:57:39,17.607,62.74,698.32,22.2,357.8
"19",2016-08-12 10:57:40,17.607,62.74,694.38,22.1,361
"20",2016-08-12 10:57:41,17.607,62.74,689.36,22.1,358.4
"21",2016-08-12 10:57:42,17.607,62.74,684.1,22.1,358.9
"22",2016-08-12 10:57:43,17.607,62.74,678,22.1,357.9
"23",2016-08-12 10:57:44,17.607,62.74,672.86,22.1,360.7
"24",2016-08-12 10:57:45,17.607,62.74,669.4,22.1,355.9
"25",2016-08-12 10:57:46,17.607,62.74,663.3,22,357.8
"26",2016-08-12 10:57:47,17.607,62.74,658.16,22,359
"27",2016-08-12 10:57:48,17.607,62.74,654.1,21.9,357.3
"28",2016-08-12 10:57:49,17.607,62.74,649.43,21.9,358.1
"29",2016-08-12 10:57:50,17.607,62.74,646.68,21.9,357.7
"30",2016-08-12 10:57:51,17.607,62.74,643.82,21.9,357.1
"31",2016-08-12 10:57:52,17.607,62.74,641.3,21.9,355.3
"32",2016-08-12 10:57:53,17.607,62.74,638.68,21.9,355.6
"33",2016-08-12 10:57:54,17.607,62.73,635.21,21.8,356
"34",2016-08-12 10:57:55,17.607,62.73,631.5,21.8,356.7
"35",2016-08-12 10:57:56,17.607,62.73,627.8,21.8,357.1
"36",2016-08-12 10:57:57,17.607,62.73,619.07,21.8,353.9
"37",2016-08-12 10:57:58,17.607,62.74,614.77,21.7,356
"38",2016-08-12 10:57:59,17.607,62.74,617.76,21.7,354.6
"39",2016-08-12 10:58:00,17.607,62.74,611.9,21.7,354.4
"40",2016-08-12 10:58:01,17.607,62.73,609.03,21.7,355.4
"41",2016-08-12 10:58:02,17.607,62.72,606.64,21.7,353.8
"42",2016-08-12 10:58:03,17.607,62.73,603.17,21.7,355.7
"43",2016-08-12 10:58:04,17.607,62.74,600.9,21.6,353.5
"44",2016-08-12 10:58:05,17.607,62.74,598.15,21.7,356.1
"45",2016-08-12 10:58:06,17.607,62.74,596.12,21.6,352.1
"46",2016-08-12 10:58:07,17.607,62.74,593.13,21.6,352.1
"47",2016-08-12 10:58:08,17.607,62.74,589.55,21.7,353.3
"48",2016-08-12 10:58:09,17.607,62.73,586.08,21.6,353.9
"49",2016-08-12 10:58:10,17.607,62.73,582.97,21.6,352.3
"50",2016-08-12 10:58:11,17.607,62.73,580.34,21.7,352.1
"51",2016-08-12 10:58:12,17.607,62.74,575.68,21.6,354.9
"52",2016-08-12 10:58:13,17.607,62.73,572.93,21.7,351.9
"53",2016-08-12 10:58:14,17.607,62.74,570.54,21.6,351.4
"54",2016-08-12 10:58:15,17.607,62.74,567.79,21.7,351.3
"55",2016-08-12 10:58:16,17.607,62.74,564.8,21.7,352.7
"56",2016-08-12 10:58:17,17.607,62.73,560.26,21.7,352
"57",2016-08-12 10:58:18,17.607,62.73,556.91,21.7,353.3
"58",2016-08-12 10:58:19,17.607,62.73,554.04,21.7,351.8
"59",2016-08-12 10:58:20,17.607,62.73,550.94,21.7,352.9
"60",2016-08-12 10:58:21,17.607,62.73,548.19,21.7,350.5
"61",2016-08-12 10:58:22,17.607,62.74,545.8,21.7,351.3
"62",2016-08-12 10:58:23,17.607,62.74,541.37,21.6,352.4
"63",2016-08-12 10:58:24,17.607,62.73,538.86,21.7,350.4
"64",2016-08-12 10:58:25,17.607,62.73,536.47,21.6,351.5
"65",2016-08-12 10:58:26,17.607,62.73,534.44,21.6,351.4
"66",2016-08-12 10:58:27,17.607,62.74,531.81,21.6,352.9
"67",2016-08-12 10:58:28,17.607,62.74,529.18,21.6,354.6
"68",2016-08-12 10:58:29,17.607,62.74,526.91,21.5,351.7
"69",2016-08-12 10:58:30,17.607,62.74,524.16,21.5,351.4
"70",2016-08-12 10:58:31,17.607,62.73,522.37,21.4,350.8
"71",2016-08-12 10:58:32,17.607,62.72,518.78,21.5,351.3
"72",2016-08-12 10:58:33,17.607,62.73,516.15,21.5,353
"73",2016-08-12 10:58:34,17.607,62.74,514.48,21.5,351.7
"74",2016-08-12 10:58:35,17.607,62.74,512.09,21.5,351.5
"75",2016-08-12 10:58:36,17.607,62.74,508.98,21.5,349.3
"76",2016-08-12 10:58:37,17.607,62.74,506.59,21.5,350.8
"77",2016-08-12 10:58:38,17.607,62.74,504.92,21.5,351
"78",2016-08-12 10:58:39,17.607,62.73,503.72,21.5,350.7
"79",2016-08-12 10:58:40,17.607,62.73,501.33,21.5,350
"80",2016-08-12 10:58:41,17.607,62.74,499.3,21.5,353.6
"81",2016-08-12 10:58:42,17.607,62.74,499.06,21.5,348.2
"82",2016-08-12 10:58:43,17.607,62.74,497.27,21.5,350.2
"83",2016-08-12 10:58:44,17.607,62.75,496.31,21.5,351
"84",2016-08-12 10:58:45,17.607,62.74,494.87,21.5,349.2
"85",2016-08-12 10:58:46,17.607,62.74,494.28,21.4,352.4
"86",2016-08-12 10:58:47,17.607,62.74,494.16,21.5,349.8
"87",2016-08-12 10:58:48,17.607,62.73,493.32,21.4,351.8
"88",2016-08-12 10:58:49,17.607,62.74,493.44,21.5,354.5
"89",2016-08-12 10:58:50,17.607,62.74,492.72,21.5,352.1
"90",2016-08-12 10:58:51,17.607,62.74,491.89,21.5,351.2
"91",2016-08-12 10:58:52,17.607,62.74,490.81,21.5,352.7
"92",2016-08-12 10:58:53,17.607,62.73,490.33,21.4,350.1
"93",2016-08-12 10:58:54,17.607,62.73,490.09,21.5,351.6
"94",2016-08-12 10:58:55,17.607,62.72,490.57,21.5,353.9
"95",2016-08-12 10:58:56,17.607,62.72,492.36,21.5,353.5
"96",2016-08-12 10:58:57,17.607,62.73,493.32,21.5,352.7
"97",2016-08-12 10:58:58,17.607,62.73,493.68,21.4,351.6
"98",2016-08-12 10:58:59,17.607,62.73,494.64,21.5,352.3
"99",2016-08-12 10:59:00,17.607,62.74,496.07,21.5,351
"100",2016-08-12 10:59:01,17.607,62.73,497.27,21.5,353.5
"101",2016-08-12 10:59:02,17.607,62.72,498.46,21.5,351.7
"102",2016-08-12 10:59:03,17.607,62.73,500.49,21.5,352.7
