"","datetime","temp","pressure","par","h2o","co2"
"1",2016-08-10 11:19:33,24.613,69.02,502.64,26.6,358.1
"2",2016-08-10 11:19:34,24.613,69.02,378.33,26.5,359
"3",2016-08-10 11:19:35,24.613,69.02,582.97,26.6,356.3
"4",2016-08-10 11:19:36,24.613,69.02,686.97,26.5,356
"5",2016-08-10 11:19:37,24.613,69.02,788.57,26.5,353.9
"6",2016-08-10 11:19:38,24.613,69.02,887.31,26.5,352.1
"7",2016-08-10 11:19:39,24.613,69.02,913.25,26.5,351.2
"8",2016-08-10 11:19:40,24.613,69.02,909.78,26.5,349.8
"9",2016-08-10 11:19:41,24.613,69.02,881.33,26.5,348.8
"10",2016-08-10 11:19:42,24.613,69.02,905.24,26.5,348
"11",2016-08-10 11:19:43,24.613,69.02,880.61,26.4,349.7
"12",2016-08-10 11:19:44,24.613,69.02,864.84,26.4,353
"13",2016-08-10 11:19:45,24.613,69.02,880.26,26.4,353.1
"14",2016-08-10 11:19:46,24.613,69.02,896.03,26.4,352.6
"15",2016-08-10 11:19:47,24.613,69.02,880.85,26.4,354.7
"16",2016-08-10 11:19:48,24.613,69.02,875.12,26.4,356.4
"17",2016-08-10 11:19:49,24.613,69.02,866.87,26.4,356.5
"18",2016-08-10 11:19:50,24.613,69.02,791.8,26.3,355.7
"19",2016-08-10 11:19:51,24.613,69.02,745.9,26.4,357.9
"20",2016-08-10 11:19:52,24.613,69.02,860.77,26.4,357.2
"21",2016-08-10 11:19:53,24.613,69.02,840.81,26.4,359.4
"22",2016-08-10 11:19:54,24.613,69.02,836.27,26.4,360.3
"23",2016-08-10 11:19:55,24.613,69.02,833.64,26.4,359.9
"24",2016-08-10 11:19:56,24.613,69.02,599.47,26.4,360.7
"25",2016-08-10 11:19:57,24.613,69.02,417.89,26.4,363.5
"26",2016-08-10 11:19:58,24.613,69.02,519.02,26.4,360.2
"27",2016-08-10 11:19:59,24.613,69.02,469.65,26.5,364.4
"28",2016-08-10 11:20:00,24.613,69.02,594.09,26.5,366
"29",2016-08-10 11:20:01,24.613,69.02,794.67,26.5,365
"30",2016-08-10 11:20:02,24.613,69.02,773.03,26.5,366.1
"31",2016-08-10 11:20:03,24.613,69.02,795.03,26.5,366.7
"32",2016-08-10 11:20:04,24.613,69.02,890.18,26.5,366.4
"33",2016-08-10 11:20:05,24.613,69.02,881.57,26.4,366.3
"34",2016-08-10 11:20:06,24.613,69.02,877.15,26.5,368.4
"35",2016-08-10 11:20:07,24.613,69.02,878.34,26.5,370.1
"36",2016-08-10 11:20:08,24.613,69.02,879.66,26.5,369.6
"37",2016-08-10 11:20:09,24.613,69.02,879.42,26.4,370.1
"38",2016-08-10 11:20:10,24.613,69.02,878.34,26.5,373.7
"39",2016-08-10 11:20:11,24.613,69.02,879.06,26.4,374.5
"40",2016-08-10 11:20:12,24.613,69.02,881.09,26.4,373.5
"41",2016-08-10 11:20:13,24.613,69.02,881.09,26.4,376.1
"42",2016-08-10 11:20:14,24.613,69.02,882.05,26.3,374.1
"43",2016-08-10 11:20:15,24.613,69.02,889.7,26.3,377.3
"44",2016-08-10 11:20:16,24.613,69.02,893.05,26.2,376.2
"45",2016-08-10 11:20:17,24.613,69.02,893.28,26.2,377.7
"46",2016-08-10 11:20:18,24.613,69.02,888.74,26.1,378.5
"47",2016-08-10 11:20:19,24.613,69.02,888.5,26.1,378
"48",2016-08-10 11:20:20,24.613,69.02,886.11,26,377.8
"49",2016-08-10 11:20:21,24.613,69.02,886.83,26,379.7
"50",2016-08-10 11:20:22,24.613,69.02,883.24,25.9,378.8
"51",2016-08-10 11:20:23,24.613,69.02,888.02,25.9,379.3
"52",2016-08-10 11:20:24,24.613,69.02,889.46,25.9,380.9
"53",2016-08-10 11:20:25,24.613,69.02,889.7,25.8,378.3
"54",2016-08-10 11:20:26,24.613,69.02,887.43,25.8,379
"55",2016-08-10 11:20:27,24.613,69.02,889.1,25.8,381.4
"56",2016-08-10 11:20:28,24.613,69.02,891.01,25.7,382.2
"57",2016-08-10 11:20:29,24.613,69.02,889.46,25.7,381.8
"58",2016-08-10 11:20:30,24.613,69.02,890.65,25.7,382.8
"59",2016-08-10 11:20:31,24.613,69.02,891.73,25.6,381.3
"60",2016-08-10 11:20:32,24.613,69.02,893.05,25.7,382.5
"61",2016-08-10 11:20:33,24.613,69.02,890.65,25.6,383.9
"62",2016-08-10 11:20:34,24.613,69.02,891.37,25.6,382.5
"63",2016-08-10 11:20:35,24.613,69.02,891.49,25.6,383.6
"64",2016-08-10 11:20:36,24.613,69.02,891.25,25.6,382.3
"65",2016-08-10 11:20:37,24.613,69.02,889.58,25.7,384.5
"66",2016-08-10 11:20:38,24.613,69.02,889.46,25.6,383.9
"67",2016-08-10 11:20:39,24.613,69.02,888.5,25.6,385.4
"68",2016-08-10 11:20:40,24.613,69.02,891.85,25.6,385.9
"69",2016-08-10 11:20:41,24.613,69.02,888.86,25.6,386.9
"70",2016-08-10 11:20:42,24.613,69.02,892.33,25.7,385
"71",2016-08-10 11:20:43,24.613,69.02,889.1,25.7,385.6
"72",2016-08-10 11:20:44,24.613,69.02,889.46,25.7,386.6
"73",2016-08-10 11:20:45,24.613,69.02,890.42,25.6,387.2
"74",2016-08-10 11:20:46,24.613,69.02,890.3,25.7,387.7
"75",2016-08-10 11:20:47,24.613,69.02,889.22,25.7,388.3
"76",2016-08-10 11:20:48,24.613,69.02,888.86,25.7,387.7
"77",2016-08-10 11:20:49,24.613,69.02,888.98,25.7,389.2
"78",2016-08-10 11:20:50,24.613,69.02,888.26,25.7,388.2
"79",2016-08-10 11:20:51,24.613,69.02,888.38,25.7,387.7
"80",2016-08-10 11:20:52,24.613,69.02,886.71,25.7,389.1
"81",2016-08-10 11:20:53,24.613,69.02,887.55,25.7,388
"82",2016-08-10 11:20:54,24.613,69.02,886.71,25.6,391.5
"83",2016-08-10 11:20:55,24.613,69.02,880.14,25.6,388.9
"84",2016-08-10 11:20:56,24.613,69.02,879.9,25.7,389.1
"85",2016-08-10 11:20:57,24.613,69.02,879.18,25.6,388.8
"86",2016-08-10 11:20:58,24.613,69.02,877.63,25.6,388.7
"87",2016-08-10 11:20:59,24.613,69.02,874.88,25.7,388.3
"88",2016-08-10 11:21:00,24.613,69.02,873.44,25.6,390.2
"89",2016-08-10 11:21:01,24.613,69.02,872.84,25.7,390.9
"90",2016-08-10 11:21:02,24.613,69.02,877.03,25.7,390
"91",2016-08-10 11:21:03,24.613,69.02,878.82,25.7,390.7
"92",2016-08-10 11:21:04,24.613,69.02,876.19,25.7,391
"93",2016-08-10 11:21:05,24.613,69.02,876.55,25.7,390.5
"94",2016-08-10 11:21:06,24.613,69.02,875.59,25.7,391.5
"95",2016-08-10 11:21:07,24.613,69.02,875.12,25.7,391.3
"96",2016-08-10 11:21:08,24.613,69.02,876.07,25.7,391
"97",2016-08-10 11:21:09,24.613,69.02,875.35,25.8,392.4
"98",2016-08-10 11:21:10,24.613,69.02,875.12,25.7,390
"99",2016-08-10 11:21:11,24.613,69.02,876.31,25.8,392
"100",2016-08-10 11:21:12,24.613,69.02,876.43,25.7,392.4
"101",2016-08-10 11:21:13,24.613,69.02,874.88,25.7,393.1
"102",2016-08-10 11:21:14,24.613,69.02,878.82,25.7,392.8
"103",2016-08-10 11:21:15,24.613,69.02,874.52,25.7,394.1
"104",2016-08-10 11:21:16,24.613,69.02,874.4,25.7,392.7
"105",2016-08-10 11:21:17,24.613,69.02,874.76,25.7,394.9
"106",2016-08-10 11:21:18,24.613,69.02,872.37,25.6,394.3
"107",2016-08-10 11:21:19,24.613,69.02,873.92,25.6,394
"108",2016-08-10 11:21:20,24.613,69.02,875.95,25.6,394.5
"109",2016-08-10 11:21:21,24.613,69.02,876.31,25.6,393.1
"110",2016-08-10 11:21:22,24.613,69.02,874.76,25.6,395.7
"111",2016-08-10 11:21:23,24.613,69.02,882.65,25.6,395.2
"112",2016-08-10 11:21:24,24.613,69.02,881.21,25.6,395.4
"113",2016-08-10 11:21:25,24.613,69.02,883.84,25.6,393.9
"114",2016-08-10 11:21:26,24.613,69.02,879.18,25.5,394
"115",2016-08-10 11:21:27,24.613,69.02,878.46,25.6,395
"116",2016-08-10 11:21:28,24.613,69.02,879.78,25.6,394.8
"117",2016-08-10 11:21:29,24.613,69.02,879.78,25.6,394.5
"118",2016-08-10 11:21:30,24.613,69.02,880.14,25.6,395.2
"119",2016-08-10 11:21:31,24.613,69.02,881.45,25.6,395.5
