"","datetime","temp","pressure","par","h2o","co2"
"1",2016-08-12 12:42:32,17.107,62.77,2.63,40.766,434.87
"2",2016-08-12 12:42:33,17.107,62.77,2.51,40.794,437.1
"3",2016-08-12 12:42:34,17.107,62.77,2.63,40.821,439.53
"4",2016-08-12 12:42:35,17.107,62.76,2.63,40.854,441.39
"5",2016-08-12 12:42:36,17.107,62.76,2.51,40.888,444
"6",2016-08-12 12:42:37,17.107,62.77,2.51,40.913,446.11
"7",2016-08-12 12:42:38,17.107,62.77,2.87,40.949,448.56
"8",2016-08-12 12:42:39,17.107,62.77,2.51,40.979,450.55
"9",2016-08-12 12:42:40,17.107,62.77,2.51,41.006,452.31
"10",2016-08-12 12:42:41,17.107,62.78,2.51,41.035,454.3
"11",2016-08-12 12:42:42,17.107,62.77,2.87,41.068,455.78
"12",2016-08-12 12:42:43,17.107,62.76,2.27,41.107,458.09
"13",2016-08-12 12:42:44,17.107,62.76,2.75,41.139,459.87
"14",2016-08-12 12:42:45,17.107,62.77,2.27,41.177,461.98
"15",2016-08-12 12:42:46,17.107,62.77,2.75,41.202,463.91
"16",2016-08-12 12:42:47,17.107,62.77,2.51,41.223,465.74
"17",2016-08-12 12:42:48,17.107,62.77,2.75,41.25,467.8
"18",2016-08-12 12:42:49,16.606,62.77,2.63,41.279,470
"19",2016-08-12 12:42:50,16.606,62.77,2.27,41.301,472.08
"20",2016-08-12 12:42:51,16.606,62.77,2.75,41.326,473.99
"21",2016-08-12 12:42:52,16.606,62.77,2.39,41.338,475.69
"22",2016-08-12 12:42:53,16.606,62.77,2.27,41.346,476.32
"23",2016-08-12 12:42:54,16.606,62.78,2.27,41.354,477.69
"24",2016-08-12 12:42:55,16.606,62.77,2.75,41.366,479.33
"25",2016-08-12 12:42:56,16.606,62.78,2.75,41.371,481.03
"26",2016-08-12 12:42:57,16.606,62.77,2.75,41.375,483.03
"27",2016-08-12 12:42:58,16.606,62.77,2.39,41.376,484.79
"28",2016-08-12 12:42:59,16.606,62.76,2.39,41.378,486.32
"29",2016-08-12 12:43:00,16.606,62.76,2.87,41.384,487.61
"30",2016-08-12 12:43:01,16.606,62.77,2.75,41.388,488.93
"31",2016-08-12 12:43:02,16.606,62.78,2.63,41.385,490.41
"32",2016-08-12 12:43:03,16.606,62.78,2.51,41.384,492.13
"33",2016-08-12 12:43:04,16.606,62.77,2.27,41.379,494.03
"34",2016-08-12 12:43:05,16.606,62.76,2.75,41.384,495.65
"35",2016-08-12 12:43:06,16.606,62.76,2.87,41.393,497.28
"36",2016-08-12 12:43:07,16.606,62.77,2.63,41.396,498.72
"37",2016-08-12 12:43:08,16.606,62.77,2.39,41.397,500.23
"38",2016-08-12 12:43:09,16.606,62.77,2.03,41.402,501.55
"39",2016-08-12 12:43:10,16.606,62.77,2.63,41.405,503.09
"40",2016-08-12 12:43:11,16.606,62.77,2.75,41.407,504.79
"41",2016-08-12 12:43:12,16.606,62.76,2.51,41.409,505.9
"42",2016-08-12 12:43:13,16.606,62.76,2.75,41.396,507.46
"43",2016-08-12 12:43:14,16.606,62.76,2.99,41.378,508.6
"44",2016-08-12 12:43:15,16.606,62.77,2.39,41.374,509.19
"45",2016-08-12 12:43:16,16.606,62.77,2.75,41.363,510.61
"46",2016-08-12 12:43:17,16.606,62.77,2.63,41.351,511.88
"47",2016-08-12 12:43:18,16.606,62.77,2.87,41.336,512.79
"48",2016-08-12 12:43:19,16.606,62.77,2.75,41.324,514.01
"49",2016-08-12 12:43:20,16.606,62.77,3.11,41.309,514.91
"50",2016-08-12 12:43:21,16.606,62.76,2.63,41.297,515.7
"51",2016-08-12 12:43:22,16.606,62.76,2.63,41.292,516.62
"52",2016-08-12 12:43:23,16.606,62.77,2.51,41.279,517.33
"53",2016-08-12 12:43:24,16.606,62.78,3.11,41.259,518.27
"54",2016-08-12 12:43:25,16.606,62.78,3.11,41.239,519.16
"55",2016-08-12 12:43:26,16.606,62.78,3.11,41.218,520.73
"56",2016-08-12 12:43:27,16.606,62.77,2.87,41.203,522.12
"57",2016-08-12 12:43:28,16.606,62.77,2.75,41.193,523.44
"58",2016-08-12 12:43:29,16.606,62.76,2.51,41.174,525.15
"59",2016-08-12 12:43:30,16.606,62.77,2.75,41.163,526.15
"60",2016-08-12 12:43:31,16.606,62.77,3.11,41.151,527.79
"61",2016-08-12 12:43:32,16.606,62.78,2.99,41.132,529.31
"62",2016-08-12 12:43:33,16.606,62.78,2.75,41.126,530.54
"63",2016-08-12 12:43:34,16.606,62.77,3.11,41.11,532.28
"64",2016-08-12 12:43:35,16.606,62.76,2.99,41.111,533.76
"65",2016-08-12 12:43:36,16.606,62.76,2.75,41.106,535.2
"66",2016-08-12 12:43:37,16.606,62.76,2.75,41.106,536.89
"67",2016-08-12 12:43:38,16.606,62.77,3.11,41.103,537.53
"68",2016-08-12 12:43:39,16.606,62.77,2.87,41.095,538.75
"69",2016-08-12 12:43:40,16.606,62.77,3.11,41.09,540.26
"70",2016-08-12 12:43:41,16.606,62.77,3.47,41.081,541.65
"71",2016-08-12 12:43:42,16.606,62.76,2.51,41.08,543.13
"72",2016-08-12 12:43:43,16.606,62.76,2.75,41.081,545.17
"73",2016-08-12 12:43:44,16.606,62.76,3.23,41.077,546.57
"74",2016-08-12 12:43:45,16.606,62.76,2.87,41.081,547.94
"75",2016-08-12 12:43:46,16.606,62.76,2.87,41.079,549.23
"76",2016-08-12 12:43:47,16.606,62.77,2.75,41.07,550.18
"77",2016-08-12 12:43:48,16.606,62.77,2.99,41.068,551.06
"78",2016-08-12 12:43:49,16.606,62.77,3.23,41.066,552.07
"79",2016-08-12 12:43:50,16.606,62.76,3.35,41.066,552.85
"80",2016-08-12 12:43:51,16.606,62.76,2.87,41.069,553.46
"81",2016-08-12 12:43:52,16.606,62.76,3.11,41.075,554.18
"82",2016-08-12 12:43:53,16.606,62.77,3.23,41.078,554.9
"83",2016-08-12 12:43:54,16.606,62.77,2.87,41.071,555.84
"84",2016-08-12 12:43:55,16.606,62.77,3.35,41.078,556.48
"85",2016-08-12 12:43:56,16.606,62.77,3.11,41.066,557.81
