"","datetime","temp","pressure","par","h2o","co2"
"1",2016-08-11 12:49:47,28.612,65.97,1779.76,29.8,381.2
"2",2016-08-11 12:49:48,28.612,65.97,1751.19,29.8,378.1
"3",2016-08-11 12:49:49,28.612,65.97,1742.82,29.8,378.4
"4",2016-08-11 12:49:50,28.612,65.97,1747.84,29.7,381
"5",2016-08-11 12:49:51,28.612,65.97,1694.41,29.6,377.2
"6",2016-08-11 12:49:52,28.612,65.97,1764.69,29.5,377
"7",2016-08-11 12:49:53,28.612,65.97,1784.3,29.6,378.2
"8",2016-08-11 12:49:54,28.612,65.97,1775.81,29.6,376.8
"9",2016-08-11 12:49:55,28.612,65.97,1770.55,29.7,376.2
"10",2016-08-11 12:49:56,28.612,65.97,1789.44,29.5,375
"11",2016-08-11 12:49:57,28.612,65.97,1807.97,31,381.2
"12",2016-08-11 12:49:58,28.612,65.97,1853.99,30.2,375.1
"13",2016-08-11 12:49:59,28.612,65.97,1926.9,30.3,375.7
"14",2016-08-11 12:50:00,28.612,65.97,2008.07,30.9,374.1
"15",2016-08-11 12:50:01,28.612,65.97,2097.12,30.7,373.4
"16",2016-08-11 12:50:02,28.612,65.97,2166.57,30.5,374.3
"17",2016-08-11 12:50:03,28.612,65.97,2228.49,30.3,375.6
"18",2016-08-11 12:50:04,28.612,65.97,2281.8,30.3,373.6
"19",2016-08-11 12:50:05,28.612,65.97,2323.4,30.4,374.8
"20",2016-08-11 12:50:06,28.612,65.97,2355.79,30.2,372.1
"21",2016-08-11 12:50:07,28.612,65.97,2379.1,30.2,374.2
"22",2016-08-11 12:50:08,28.612,65.97,2386.28,30.1,373
"23",2016-08-11 12:50:09,28.612,65.97,2384.84,30.1,372.5
"24",2016-08-11 12:50:10,28.612,65.97,2378.98,30.1,372.7
"25",2016-08-11 12:50:11,28.612,65.97,2382.33,30,372.2
"26",2016-08-11 12:50:12,28.612,65.97,2385.44,29.9,372.2
"27",2016-08-11 12:50:13,28.612,65.97,2382.81,30,370.9
"28",2016-08-11 12:50:14,28.612,65.97,2365.12,29.9,370.2
"29",2016-08-11 12:50:15,28.612,65.97,2320.17,29.9,372.4
"30",2016-08-11 12:50:16,28.612,65.97,2259.09,29.9,373.1
"31",2016-08-11 12:50:17,28.612,65.97,2182.59,29.7,368.1
