"","datetime","temp","pressure","par","h2o","co2"
"1",2016-08-12 11:57:15,25.613,62.79,1788.84,30.194,474.67
"2",2016-08-12 11:57:16,25.613,62.79,1785.73,30.183,476.06
"3",2016-08-12 11:57:17,25.613,62.79,1785.13,30.179,477.67
"4",2016-08-12 11:57:18,25.613,62.79,1787.05,30.165,478.67
"5",2016-08-12 11:57:19,25.613,62.8,1782.15,30.164,479.41
"6",2016-08-12 11:57:20,25.613,62.8,1779.16,30.148,480.55
"7",2016-08-12 11:57:21,25.613,62.8,1777.25,30.136,481.35
"8",2016-08-12 11:57:22,25.613,62.8,1771.63,30.118,482.34
"9",2016-08-12 11:57:23,25.613,62.79,1773.42,30.1,483.26
"10",2016-08-12 11:57:24,25.613,62.79,1773.18,30.079,484.07
"11",2016-08-12 11:57:25,25.613,62.79,1768.88,30.053,485.21
"12",2016-08-12 11:57:26,25.613,62.79,1766.61,30.026,486.49
"13",2016-08-12 11:57:27,25.613,62.79,1763.14,29.999,488.3
"14",2016-08-12 11:57:28,25.613,62.8,1759.32,29.973,490.11
"15",2016-08-12 11:57:29,25.613,62.8,1758.36,29.943,491.58
"16",2016-08-12 11:57:30,25.613,62.8,1761.35,29.922,493.22
"17",2016-08-12 11:57:31,25.613,62.79,1756.92,29.9,494.57
"18",2016-08-12 11:57:32,25.613,62.79,1752.62,29.871,495.97
"19",2016-08-12 11:57:33,25.613,62.79,1750.23,29.843,497.68
"20",2016-08-12 11:57:34,25.613,62.8,1746.88,29.814,499.15
"21",2016-08-12 11:57:35,25.613,62.81,1744.85,29.777,500.52
"22",2016-08-12 11:57:36,25.613,62.81,1743.18,29.754,502.48
"23",2016-08-12 11:57:37,25.613,62.8,1740.55,29.741,504.75
"24",2016-08-12 11:57:38,25.613,62.79,1735.65,29.728,507.45
"25",2016-08-12 11:57:39,25.613,62.79,1734.81,29.72,510.2
"26",2016-08-12 11:57:40,25.613,62.79,1730.75,29.718,511.58
"27",2016-08-12 11:57:41,25.613,62.79,1729.31,29.701,513.95
"28",2016-08-12 11:57:42,25.613,62.8,1728.71,29.692,515.96
"29",2016-08-12 11:57:43,25.613,62.8,1727.04,29.678,517.4
"30",2016-08-12 11:57:44,25.613,62.8,1722.14,29.665,519.18
"31",2016-08-12 11:57:45,25.613,62.79,1720.11,29.661,521.25
"32",2016-08-12 11:57:46,25.613,62.79,1717.6,29.655,523.85
"33",2016-08-12 11:57:47,25.613,62.79,1715.92,29.651,527.13
"34",2016-08-12 11:57:48,25.613,62.79,1714.01,29.642,530.22
"35",2016-08-12 11:57:49,26.113,62.8,1709.23,29.624,533.1
"36",2016-08-12 11:57:50,26.113,62.79,1710.78,29.603,535.92
"37",2016-08-12 11:57:51,26.113,62.8,1706.6,29.585,538.11
"38",2016-08-12 11:57:52,26.113,62.8,1704.21,29.568,540.43
"39",2016-08-12 11:57:53,26.113,62.79,1702.89,29.564,542.58
"40",2016-08-12 11:57:54,26.113,62.79,1702.3,29.553,544.77
