"","datetime","temp","pressure","par","h2o","co2"
"1",2016-08-12 11:58:56,26.613,62.79,7.05,31.4,349
"2",2016-08-12 11:58:57,26.613,62.79,7.17,31.3,352.3
"3",2016-08-12 11:58:58,26.613,62.79,7.29,31.3,352.3
"4",2016-08-12 11:58:59,26.613,62.79,7.29,31.2,353.2
"5",2016-08-12 11:59:00,26.613,62.79,7.65,31.3,355.2
"6",2016-08-12 11:59:01,26.613,62.79,7.53,31.2,356.9
"7",2016-08-12 11:59:02,26.613,62.79,7.05,31.2,358.6
"8",2016-08-12 11:59:03,26.613,62.79,7.53,31.2,359.3
"9",2016-08-12 11:59:04,26.613,62.79,6.93,31.2,363.5
"10",2016-08-12 11:59:05,26.613,62.79,6.93,31,362.2
"11",2016-08-12 11:59:06,26.613,62.79,7.41,31.2,365.2
"12",2016-08-12 11:59:07,26.613,62.79,7.05,31.1,367.3
"13",2016-08-12 11:59:08,26.613,62.79,7.29,31.1,368.3
"14",2016-08-12 11:59:09,26.613,62.79,7.41,31,367.6
"15",2016-08-12 11:59:10,26.613,62.79,7.17,31,368.6
"16",2016-08-12 11:59:11,26.613,62.79,6.93,31.1,368.5
"17",2016-08-12 11:59:12,26.613,62.79,7.17,31.1,373.7
"18",2016-08-12 11:59:13,26.613,62.79,6.93,31.2,374.1
"19",2016-08-12 11:59:14,26.613,62.79,7.29,31.2,373.9
"20",2016-08-12 11:59:15,26.613,62.79,7.05,31.1,374.9
"21",2016-08-12 11:59:16,26.613,62.79,7.41,31.1,377.8
"22",2016-08-12 11:59:17,26.613,62.79,7.29,31.2,380.4
"23",2016-08-12 11:59:18,26.613,62.79,7.29,31.1,380
"24",2016-08-12 11:59:19,26.613,62.79,7.05,31.1,381.5
"25",2016-08-12 11:59:20,26.613,62.79,6.93,31.2,385.6
"26",2016-08-12 11:59:21,26.613,62.79,6.81,31.2,384
"27",2016-08-12 11:59:22,26.613,62.79,7.17,31.1,385.2
"28",2016-08-12 11:59:23,26.613,62.79,7.17,31.1,385.8
"29",2016-08-12 11:59:24,26.613,62.79,7.05,31,388.7
"30",2016-08-12 11:59:25,26.613,62.79,7.17,31.1,391.2
"31",2016-08-12 11:59:26,26.613,62.79,7.17,31.1,390.2
"32",2016-08-12 11:59:27,26.613,62.79,6.93,31,390.2
"33",2016-08-12 11:59:28,26.613,62.79,7.05,31.1,395
"34",2016-08-12 11:59:29,26.613,62.79,7.17,31,393.8
"35",2016-08-12 11:59:30,26.613,62.79,7.53,31.1,393.6
"36",2016-08-12 11:59:31,26.613,62.79,7.17,31.1,396.6
"37",2016-08-12 11:59:32,26.613,62.79,7.05,31,397.1
"38",2016-08-12 11:59:33,26.613,62.79,7.29,31,397.7
"39",2016-08-12 11:59:34,26.613,62.77,7.29,31,400.6
"40",2016-08-12 11:59:35,26.613,62.77,7.41,31,400
"41",2016-08-12 11:59:36,26.613,62.77,6.93,31,401.2
"42",2016-08-12 11:59:37,26.613,62.77,7.41,30.9,404.4
"43",2016-08-12 11:59:38,26.613,62.77,7.05,31,402.3
"44",2016-08-12 11:59:39,26.613,62.77,7.29,30.9,404.3
"45",2016-08-12 11:59:40,26.613,62.77,7.05,31,404.2
"46",2016-08-12 11:59:41,26.613,62.77,7.53,31,406.7
"47",2016-08-12 11:59:42,26.613,62.77,6.93,31,406.9
"48",2016-08-12 11:59:43,26.613,62.77,7.41,30.9,407.3
"49",2016-08-12 11:59:44,26.613,62.77,7.17,30.9,410.2
"50",2016-08-12 11:59:45,26.613,62.77,7.17,31,410.3
"51",2016-08-12 11:59:46,26.613,62.77,7.41,30.9,411
"52",2016-08-12 11:59:47,26.613,62.77,7.17,31,412.7
"53",2016-08-12 11:59:48,26.613,62.77,7.05,30.9,413.2
"54",2016-08-12 11:59:49,26.613,62.77,7.17,30.8,412.1
"55",2016-08-12 11:59:50,26.613,62.77,7.29,30.8,414.7
"56",2016-08-12 11:59:51,26.613,62.77,7.41,30.8,415.7
"57",2016-08-12 11:59:52,26.613,62.77,7.65,30.9,416.7
"58",2016-08-12 11:59:53,26.613,62.77,7.41,30.9,417.3
"59",2016-08-12 11:59:54,26.613,62.77,7.53,30.9,417.9
"60",2016-08-12 11:59:55,26.613,62.77,7.53,30.8,418.6
"61",2016-08-12 11:59:56,26.613,62.77,7.41,30.7,419.6
"62",2016-08-12 11:59:57,26.613,62.77,7.29,30.8,422.5
"63",2016-08-12 11:59:58,26.613,62.77,7.29,30.7,421.3
"64",2016-08-12 11:59:59,26.613,62.77,7.29,30.8,425.7
"65",2016-08-12 12:00:00,26.613,62.77,7.17,30.7,422.7
"66",2016-08-12 12:00:01,26.613,62.77,7.29,30.7,424.7
"67",2016-08-12 12:00:02,26.613,62.77,7.29,30.8,423.8
"68",2016-08-12 12:00:03,26.613,62.77,7.17,30.8,426.2
"69",2016-08-12 12:00:04,26.613,62.77,7.05,30.8,427.9
"70",2016-08-12 12:00:05,26.613,62.77,7.41,30.7,427.8
"71",2016-08-12 12:00:06,26.613,62.77,7.29,30.7,428.3
"72",2016-08-12 12:00:07,26.613,62.77,7.29,30.8,428.7
"73",2016-08-12 12:00:08,26.613,62.77,7.05,30.7,431.1
"74",2016-08-12 12:00:09,26.613,62.77,7.41,30.7,431
"75",2016-08-12 12:00:10,26.613,62.77,7.41,30.6,428.9
"76",2016-08-12 12:00:11,26.613,62.77,7.41,30.7,434.6
