datetime	tstart	tfinish	type	group	site	treatment	block	CO2.amb	temp.C	pres.kPA	wav	PAR	NEE_lm	NEE_exp	rsqd	sigma	aic.lm	aic.nlm
13.08.2016 12:15	10	100	resp	inge	elev4100	c	3	322.30951126539	20.111	60.8648351648352	25.067032967033	3.39967032967033	-6.76540162776368	-11.7242979080018	0.964010942802626	2.4496914955169	493.667022544999	416.029497729218
13.08.2016 12:21	10	100	resp	inge	elev4100	otc	3	323.473322366246	21.112	60.8528571428571	23.7252747252747	3.92901098901099	-6.09241019160255	-3.84506071884126	0.986666380218989	2.46129279046528	382.532976413974	416.870483658676
13.08.2016 11:42	10	100	resp	inge	elev4100	tt0	1	322.448321362073	20.0879230769231	60.8338461538462	24.7296703296703	2.96549450549451	-5.45511568569304	-5.15787365636987	0.960575960605932	3.30570931033877	463.124149044878	469.374134601911
13.08.2016 12:02	10	70	resp	inge	elev4100	tt0	2	322.916001680573	20.611	60.8540983606557	25.5508196721311	6.11262295081967	-5.68332318756707	-4.68194815505603	0.958810657518519	2.95928926252144	271.680265310341	299.424059337885
13.08.2016 12:29	10	100	resp	inge	elev4100	tt0	3	323.595453483783	21.112	60.8298901098901	25.0549450549451	3.14296703296703	-5.16254111305186	-8.3142330010633	0.936958704429107	3.17127232431261	498.780491904437	461.98389569164
13.08.2016 11:45	80	160	photo	inge	elev4100	tt2	1	322.544875406415	20.1708765432099	60.8328395061728	24.0728395061728	1608.47074074074	3.59823781753825	11.9501206591366	0.935724258477126	3.28871756910123	368.275882679037	416.265171589333
13.08.2016 12:05	10	70	photo	inge	elev4100	tt2	3	322.708368640725	20.3896885245902	60.8473770491803	25.0147540983607	1838.38901639344	3.3721357183774	2.88428251065307	0.895951824199282	2.33530553263375	268.51530613933	271.480904865189
13.08.2016 11:17	10	80	photo	inge	elev4100	otc	1	321.037870989484	18.108	60.86	23.7323943661972	1129.23845070423	10.0289408429281	7.28964747096643	0.98331241323631	6.92746657397423	350.008482459874	466.882155324895
13.08.2016 11:07	10	100	photo	inge	elev4100	otc	2	319.380727073451	16.6720659340659	60.8741758241758	21.5582417582418	556.825054945055	2.62894714812921	2.80509091832836	0.910211492637139	2.47116856768213	407.226822752417	417.58326803385
13.08.2016 10:50	40	120	photo	inge	elev4100	tt2	2	319.796345949104	17.107	60.8862962962963	20.4679012345679	366.559382716049	-3.72369028779119	8.18654403158617	0.949209409477593	2.99878097003837	351.154951252522	401.683062545189
13.08.2016 11:23	100	170	photo	inge	elev4100	tt4	1	322.130058474957	19.061	60.8521126760563	23.4070422535211	1457.82802816901	5.03132993468947	12.3717909493891	0.968786124689081	2.48976310466802	298.009889181739	325.665843785319
13.08.2016 10:58	10	70	photo	inge	elev4100	tt4	2	318.975902957679	16.269262295082	60.8667213114754	21.8672131147541	1078.05098360656	1.76261294267097	2.49829386093671	0.625944794338697	2.57502026985538	287.13988986211	283.011236422992
13.08.2016 11:49	10	100	resp	inge	elev4100	tt2	1	323.028755370676	20.611	60.8328571428571	24.2648351648352	3.09527472527473	-5.67125939840213	-10.8595079112852	0.969175171176408	2.28216148140739	447.234739308381	403.420140708018
13.08.2016 12:08	10	100	resp	inge	elev4100	tt2	3	321.519026196238	19.3505604395604	60.8562637362637	24.1648351648352	3.56615384615385	-2.81072434116047	-4.94360846042614	0.832346943683601	3.38989118764995	486.570403030752	473.850257029843
13.08.2016 11:20	10	100	resp	inge	elev4100	otc	1	322.124351508032	19.109	60.8631868131868	22.9406593406593	2.0510989010989	-6.16929957231022	-6.8282616187749	0.979634045623872	2.26813050581965	422.591675225565	402.322399474149
13.08.2016 11:10	10	100	resp	inge	elev4100	otc	2	319.940877680747	17.107	60.8587912087912	22.7582417582418	3.8010989010989	-7.2024800815063	-6.97946687493729	0.985374327939774	2.46788110069306	418.840219615733	417.346311837917
13.08.2016 10:53	10	100	resp	inge	elev4100	tt2	2	319.34092230955	16.6610549450549	60.8794505494506	20.1428571428571	2.42692307692308	-9.91444289990898	-11.5647622099725	0.982395855119806	3.40316743636228	493.316278004508	474.546018809744
13.08.2016 11:35	10	100	resp	inge	elev4100	tt4	1	323.184598276798	20.0434175824176	60.8574725274725	26.010989010989	1.73230769230769	-5.43458274273718	-8.63057344626914	0.957483194590482	2.70245102648999	469.744905063916	433.508573052569
13.08.2016 11:04	10	100	resp	inge	elev4100	tt4	2	319.234735226332	16.606	60.8881318681319	21.9186813186813	2.40362637362637	-4.8086308297243	-11.7830985510769	0.914296328959167	3.38367104216756	512.462980879741	473.523343016354
11.08.2016 14:37	10	70	photo	inge	elev3500	tt1	4	281.918148162556	22.613	65.6191803278689	35.7934426229508	677.686557377049	-11.5178703997384	-9.69649591915811	0.990787857100549	3.84964990782386	257.418662230174	330.46196344356
11.08.2016 14:31	10	90	photo	inge	elev3500	tt1	7	281.785800487093	22.613	65.65	44.516049382716	913.359506172839	-7.16858675584383	-9.23989660296614	0.981076596390352	2.12556969916834	369.484643208662	347.304834135054
11.08.2016 15:00	60	130	photo	inge	elev3500	c	3	284.269148020691	21.612	65.64	28.1239436619718	570.377183098592	-0.277138039701486	85.5925225296508	0.191076171581257	1.1112366412226	223.882766266891	214.339300622999
11.08.2016 15:08	10	90	photo	inge	elev3500	c	4	283.316570122673	20.611	65.637037037037	26.6716049382716	485.836913580247	-1.04824375053067	-0.953950739465667	0.773159710098752	1.30893164526181	274.441739038956	270.701916336934
11.08.2016 14:53	30	100	photo	inge	elev3500	tt1	3	284.269148020691	21.612	65.64	30.8929577464789	1000.03957746479	-4.15573063530848	-2.88897004980219	0.971556832046258	2.8789078862061	255.62954087758	345.706679718266
11.08.2016 16:19	10	70	photo	inge	elev3500	c	1	285.84087461981	19.061	65.68	29	691.223442622951	-6.93555369992535	-10.9859111792024	0.803743760057464	5.889132757918	392.447132576766	380.626894685438
11.08.2016 15:29	100	170	photo	inge	elev3500	c	6	287.429816478991	20.611	65.6633802816901	26.9197183098592	614.857323943662	-0.0913594337388507	NA	0.00617945254285903	NA	323.841797498109	NA
11.08.2016 16:05	70	140	photo	inge	elev3500	otc	3	285.967200388968	19.061	65.650985915493	27.8732394366197	510.831267605634	1.00841810726068	0.296674516656678	0.70210190082919	1.9317399817687	242.672945760262	290.646077061351
11.08.2016 15:16	50	150	photo	inge	elev3500	otc	4	287.138518124735	20.2694158415842	65.6535643564357	25.9118811881188	747.501683168317	2.05336900648627	9.79337120728194	0.967144418115926	1.53547030552575	302.924486079684	369.839022254205
11.08.2016 14:40	10	100	resp	inge	elev3500	tt1	4	281.914626668358	22.613	65.62	33.2186813186813	3.53010989010989	-20.0591032260843	-18.4256204120669	0.992306913439207	6.33249952554062	537.823323033756	585.081959543046
11.08.2016 14:34	10	100	resp	inge	elev3500	tt1	7	282.30517298315	23.113	65.64	41.8648351648352	5.41648351648352	-15.4218267197098	-26.9844140201882	0.978588606969851	3.9462391121988	586.277127041077	500.900058895887
11.08.2016 15:03	10	150	resp	inge	elev3500	c	3	284.145212761961	21.4417872340426	65.6307092198581	27.5992907801418	1.66652482269504	-3.86633375957954	-6.701301604455	0.937554518977145	3.83426087915053	789.707164735185	772.07590289757
11.08.2016 15:11	10	100	resp	inge	elev3500	c	4	282.865147146861	20.111	65.6298901098901	26.0406593406593	1.68472527472527	-6.42850362257509	-5.69455823054615	0.987190544613952	2.75253099771519	374.665922307039	436.776956079882
11.08.2016 14:50	10	100	resp	inge	elev3500	tt0	4	285.321449951359	22.613	65.62	32.2868131868132	3.06978021978022	-7.28722870469121	-6.56317306473362	0.982046580910946	3.24216916803805	431.426655583111	465.919427738259
11.08.2016 14:47	10	60	photo	inge	elev3500	tt0	4	285.321449951359	22.613	65.62	33.9058823529412	1573.3662745098	3.06244223767557	12.9804450003137	0.947514063164263	1.50739652497482	153.633580145942	183.231646827601
11.08.2016 14:56	10	100	resp	inge	elev3500	tt1	3	284.269148020691	21.612	65.64	30.1681318681319	2.68934065934066	-13.2219330267358	-15.37426713024	0.986374326032217	3.77939847234794	513.283125301761	493.210790119577
11.08.2016 16:23	10	100	resp	inge	elev3500	c	1	286.923671375623	20.111	65.6672527472527	29.7406593406593	1.2021978021978	-12.9526569346241	-12.2079517574704	0.989787849059829	3.80249886253872	481.89663440082	494.295447955404
11.08.2016 15:33	10	100	resp	inge	elev3500	c	6	287.256265057537	20.4077032967033	65.6575824175824	27.843956043956	0.78032967032967	-8.49298197728568	-8.21346814120928	0.982845235878912	3.00898374494698	452.779019751299	452.633470961525
11.08.2016 16:08	10	100	resp	inge	elev3500	otc	3	285.896840157512	19.061	65.6671428571429	27.5065934065934	1.47824175824176	-1.59979175936863	-17.3963741977408	0.78238717469802	1.74801467663629	399.965238086435	355.957804437404
11.08.2016 15:19	10	100	resp	inge	elev3500	otc	4	287.571810036839	20.7045934065934	65.6518681318681	25.8395604395604	2.93010989010989	-7.78836757509374	-7.27754452437201	0.990108063875769	2.36292410562238	386.070573561666	409.610423183546
11.08.2016 16:12	10	70	photo	inge	elev3500	tt0	1	285.890824595154	19.061	65.6685245901639	28.1590163934426	1278.48721311475	-4.38222497713488	-3.63713984378281	0.86680674845557	3.26272953538279	308.09961369809	310.942629379881
11.08.2016 15:56	10	90	photo	inge	elev3500	tt0	3	285.931730886799	19.1066296296296	65.6693827160494	26.4061728395062	576.807654320988	-6.18056694516599	-5.60582164950594	0.987094186185721	2.03868958650677	308.942915494015	340.711080447978
11.08.2016 16:26	60	120	photo	inge	elev3500	tt1	1	287.295091963766	20.5454262295082	65.6795081967213	28.6754098360656	1986.80786885246	3.50503439766104	27.7485457434144	0.948863990476957	2.30764350115706	217.599323391668	270.074833718398
