"","datetime","temp","pressure","par","h2o","co2"
"1",2016-08-13 12:05:48,20.111,60.85,1209.22,25.4,370.7
"2",2016-08-13 12:05:49,20.111,60.85,1345.25,25.4,368.6
"3",2016-08-13 12:05:50,20.111,60.85,1519.17,25.3,368.9
"4",2016-08-13 12:05:51,20.111,60.85,1497.29,25.4,368.1
"5",2016-08-13 12:05:52,20.111,60.85,1380.75,25.5,370
"6",2016-08-13 12:05:53,20.111,60.85,1346.2,25.4,367.2
"7",2016-08-13 12:05:54,20.111,60.85,1339.87,25.4,365.7
"8",2016-08-13 12:05:55,20.111,60.85,1373.93,25.3,365.4
"9",2016-08-13 12:05:56,20.111,60.85,1399.16,25.4,365.3
"10",2016-08-13 12:05:57,20.111,60.85,1395.45,25.3,365.8
"11",2016-08-13 12:05:58,20.111,60.84,1420.91,25.3,365.9
"12",2016-08-13 12:05:59,20.111,60.84,1438.6,25.3,365.4
"13",2016-08-13 12:06:00,20.111,60.84,1445.3,25.3,363.3
"14",2016-08-13 12:06:01,20.111,60.84,1490.12,25.1,364.8
"15",2016-08-13 12:06:02,20.111,60.85,1605,25.2,363.7
"16",2016-08-13 12:06:03,20.111,60.85,1662.25,25.2,366.3
"17",2016-08-13 12:06:04,20.111,60.85,1744.61,25.2,365.2
"18",2016-08-13 12:06:05,20.111,60.84,1918.18,25.2,366.1
"19",2016-08-13 12:06:06,20.111,60.84,1915.91,25.1,360.7
"20",2016-08-13 12:06:07,20.111,60.84,2072.5,25.1,362.2
"21",2016-08-13 12:06:08,20.111,60.85,2091.98,25.2,363.3
"22",2016-08-13 12:06:09,20.111,60.85,2085.41,25.1,362.1
"23",2016-08-13 12:06:10,20.111,60.86,2002.81,25.1,360.2
"24",2016-08-13 12:06:11,20.111,60.85,1941.25,25.1,361.6
"25",2016-08-13 12:06:12,20.111,60.84,1955.71,25.1,359
"26",2016-08-13 12:06:13,20.111,60.84,2053.97,25.1,360.1
"27",2016-08-13 12:06:14,20.111,60.85,2016.08,25,360.1
"28",2016-08-13 12:06:15,20.111,60.85,1888.53,25,355.7
"29",2016-08-13 12:06:16,20.111,60.85,1903.12,25,357.2
"30",2016-08-13 12:06:17,20.111,60.85,1717.96,24.9,356.9
"31",2016-08-13 12:06:18,20.111,60.86,1619.58,25,355.3
"32",2016-08-13 12:06:19,20.111,60.85,1572.36,24.9,355.6
"33",2016-08-13 12:06:20,20.111,60.85,1613.12,24.9,354.8
"34",2016-08-13 12:06:21,20.111,60.84,1640.38,24.9,352.1
"35",2016-08-13 12:06:22,20.111,60.85,1704.45,24.9,355.7
"36",2016-08-13 12:06:23,20.111,60.85,1778.56,25,355.5
"37",2016-08-13 12:06:24,20.611,60.85,1891.52,24.8,353.3
"38",2016-08-13 12:06:25,20.611,60.85,1891.28,25,354.3
"39",2016-08-13 12:06:26,20.611,60.85,2016.67,25,355.5
"40",2016-08-13 12:06:27,20.611,60.85,1846.7,25,354.1
"41",2016-08-13 12:06:28,20.611,60.85,1689.03,24.9,355
"42",2016-08-13 12:06:29,20.611,60.85,1585.15,24.9,352.6
"43",2016-08-13 12:06:30,20.611,60.85,1481.28,24.9,352.6
"44",2016-08-13 12:06:31,20.611,60.85,1453.19,25,354.7
"45",2016-08-13 12:06:32,20.611,60.85,1424.38,24.9,349.6
"46",2016-08-13 12:06:33,20.611,60.86,1429.52,24.9,351.4
"47",2016-08-13 12:06:34,20.611,60.85,1404.54,24.9,349.3
"48",2016-08-13 12:06:35,20.611,60.84,1381.94,24.9,347.9
"49",2016-08-13 12:06:36,20.611,60.85,1359.71,25,350.6
"50",2016-08-13 12:06:37,20.611,60.85,1366.4,24.9,348.8
"51",2016-08-13 12:06:38,20.611,60.85,1415.89,25,349.9
"52",2016-08-13 12:06:39,20.611,60.85,1442.67,25,348.5
"53",2016-08-13 12:06:40,20.611,60.84,1504.47,25.1,351.1
"54",2016-08-13 12:06:41,20.611,60.84,1628.9,25,348.7
"55",2016-08-13 12:06:42,20.611,60.84,1764.57,24.9,347.2
"56",2016-08-13 12:06:43,20.611,60.84,1879.09,24.9,352.1
"57",2016-08-13 12:06:44,20.611,60.85,2021.46,25,346.5
"58",2016-08-13 12:06:45,20.611,60.85,2165.14,24.9,351
"59",2016-08-13 12:06:46,20.611,60.85,2301.41,24.9,350.5
"60",2016-08-13 12:06:47,20.611,60.85,2449.39,24.9,350.1
"61",2016-08-13 12:06:48,20.611,60.85,2473.54,24.9,349.5
"62",2016-08-13 12:06:49,20.611,60.84,2470.31,25,349.4
"63",2016-08-13 12:06:50,20.611,60.84,2693.96,25,350.3
"64",2016-08-13 12:06:51,20.611,60.84,2765.32,25,346.8
"65",2016-08-13 12:06:52,20.611,60.85,2660.85,24.9,349.3
"66",2016-08-13 12:06:53,20.611,60.85,2341.09,25,348.4
"67",2016-08-13 12:06:54,20.611,60.85,2294.23,25,346.9
"68",2016-08-13 12:06:55,20.611,60.85,2118.04,25,344.7
"69",2016-08-13 12:06:56,20.611,60.85,2034.6,25,346.7
"70",2016-08-13 12:06:57,20.611,60.84,1801.39,25,344.9
"71",2016-08-13 12:06:58,20.611,60.84,2007.71,25,345.9
"72",2016-08-13 12:06:59,20.611,60.85,1896.9,25.1,345.1
"73",2016-08-13 12:07:00,20.611,60.85,1818.84,25.1,346.4
"74",2016-08-13 12:07:01,20.611,60.86,1762.06,25.1,346.5
"75",2016-08-13 12:07:02,20.611,60.86,1909.69,25.1,346.4
"76",2016-08-13 12:07:03,20.611,60.85,1763.74,25.1,346.8
"77",2016-08-13 12:07:04,20.611,60.85,1714.49,25.1,347.8
"78",2016-08-13 12:07:05,20.611,60.85,1785.73,25.1,345.5
"79",2016-08-13 12:07:06,20.611,60.84,1846.93,25.1,347.4
"80",2016-08-13 12:07:07,20.611,60.84,1983.32,25.1,344
"81",2016-08-13 12:07:08,20.611,60.84,2081.58,25.1,346.7
"82",2016-08-13 12:07:09,20.611,60.85,2192.87,25.1,344.5
"83",2016-08-13 12:07:10,20.611,60.85,2327.46,25.1,344.2
"84",2016-08-13 12:07:11,20.611,60.84,2269.13,25.2,346.3
"85",2016-08-13 12:07:12,20.611,60.84,2278.1,25.1,345.9
"86",2016-08-13 12:07:13,20.611,60.84,2162.03,25.1,345.1
"87",2016-08-13 12:07:14,20.611,60.84,2061.14,25.1,346.1
"88",2016-08-13 12:07:15,20.611,60.84,1763.86,25.1,346.4
"89",2016-08-13 12:07:16,20.611,60.84,1477.93,25.1,344.5
"90",2016-08-13 12:07:17,20.611,60.84,1361.98,25.1,345.1
"91",2016-08-13 12:07:18,20.611,60.84,1204.55,25.1,346.3
"92",2016-08-13 12:07:19,20.611,60.84,1093.86,25.1,344.7
"93",2016-08-13 12:07:20,20.611,60.84,1042.46,25,344.4
"94",2016-08-13 12:07:21,20.611,60.84,1010.55,25.1,345.2
"95",2016-08-13 12:07:22,20.611,60.84,972.66,25,344.4
"96",2016-08-13 12:07:23,20.611,60.84,929.62,25,344.4
"97",2016-08-13 12:07:24,20.611,60.84,896.63,25,344.8
"98",2016-08-13 12:07:25,20.611,60.84,869.74,25,346.8
"99",2016-08-13 12:07:26,20.611,60.84,848.82,25,344.9
"100",2016-08-13 12:07:27,20.611,60.84,830.89,25,345.9
"101",2016-08-13 12:07:28,20.611,60.84,816.54,24.9,346.1
"102",2016-08-13 12:07:29,20.611,60.84,801.12,24.9,346.6
"103",2016-08-13 12:07:30,20.611,60.84,786.54,24.8,346.3
"104",2016-08-13 12:07:31,20.611,60.84,776.38,24.8,344.2
"105",2016-08-13 12:07:32,20.611,60.84,763.11,24.9,351.4
"106",2016-08-13 12:07:33,20.611,60.84,749.24,24.8,345.8
"107",2016-08-13 12:07:34,20.611,60.84,742.55,24.9,347.6
"108",2016-08-13 12:07:35,20.611,60.84,738.61,24.8,353.5
"109",2016-08-13 12:07:36,20.611,60.84,740.76,24.7,348.8
"110",2016-08-13 12:07:37,20.611,60.84,739.2,24.7,349.6
"111",2016-08-13 12:07:38,20.611,60.84,737.05,24.7,350.2
"112",2016-08-13 12:07:39,20.611,60.84,736.45,24.8,355.3
"113",2016-08-13 12:07:40,20.611,60.84,732.99,24.6,350.6
"114",2016-08-13 12:07:41,20.611,60.84,727.25,24.7,352.9
"115",2016-08-13 12:07:42,20.611,60.84,722.35,24.6,355.4
"116",2016-08-13 12:07:43,20.611,60.84,715.54,24.6,351.2
"117",2016-08-13 12:07:44,20.611,60.84,704.42,24.6,354.9
"118",2016-08-13 12:07:45,20.611,60.84,690.67,24.6,356.2
"119",2016-08-13 12:07:46,20.611,60.84,676.93,24.5,355.3
"120",2016-08-13 12:07:47,20.611,60.84,663.3,24.6,354.8
"121",2016-08-13 12:07:48,20.611,60.84,650.27,24.4,357
"122",2016-08-13 12:07:49,20.611,60.84,638.44,24.5,357.2
"123",2016-08-13 12:07:50,20.611,60.84,626.36,24.4,356.3
"124",2016-08-13 12:07:51,20.611,60.84,614.05,24.4,353.1
"125",2016-08-13 12:07:52,20.611,60.84,600.3,24.4,358.7
"126",2016-08-13 12:07:53,20.611,60.84,588.59,24.5,359.1
"127",2016-08-13 12:07:54,20.611,60.84,579.03,24.5,359.3
"128",2016-08-13 12:07:55,20.611,60.84,572.09,24.5,360
"129",2016-08-13 12:07:56,20.611,60.84,566.12,24.5,363
"130",2016-08-13 12:07:57,20.611,60.84,562.53,24.4,359.4
"131",2016-08-13 12:07:58,20.611,60.84,558.59,24.4,359.2
